,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수,month,year,first_game,rain,temp,pm10,date,before_attendance,before_5game_avg,last_match
149,Doosan,KT,11,8,5.0,7.0,0,5.2,5.4,정철원,주권,17:00,토,잠실,10546,05,2022,0,0.0,18.6,31.0,20220507,8709.0,7174.8,lose
150,Lotte,Samsung,1,4,5.0,7.0,0,3.2,6.6,D. 뷰캐넌,김진욱,17:00,토,사직,22990,05,2022,0,0.0,19.5,29.8,20220507,22990.0,8596.8,lose
151,Kiwoom,SSG,0,3,2.0,1.0,0,5.8,5.0,W. 폰트,안우진,17:00,토,고척,5637,05,2022,0,0.0,18.4,31.0,20220507,4627.0,4218.2,win
152,Hanhwa,KIA,4,5,9.0,8.0,0,3.6,6.2,양현종,박윤철,17:00,토,대전,11114,05,2022,0,0.0,16.5,24.0,20220507,10305.0,5310.8,lose
153,NC,LG,2,3,10.0,4.0,1,5.6,6.2,A. 플럿코,류진욱,14:00,일,창원,3642,05,2022,0,0.0,17.0,22.6,20220508,5585.0,5220.6,lose
154,Doosan,KT,0,5,4.0,8.0,1,5.6,6.4,소형준,최원준,14:00,일,잠실,7124,05,2022,0,2.5,15.6,20.0,20220508,10546.0,6314.4,win
155,Lotte,Samsung,2,4,5.0,6.0,1,2.6,6.2,오승환,최준용,14:00,일,사직,16456,05,2022,0,0.0,15.7,22.6,20220508,22990.0,12533.6,lose
156,Kiwoom,SSG,2,6,4.0,1.0,1,4.0,5.6,김광현,E. 요키시,14:00,일,고척,4765,05,2022,0,1.5,15.8,20.0,20220508,5637.0,3864.4,lose
157,Hanhwa,KIA,6,7,9.0,8.0,1,4.0,6.6,S. 놀린,윤대경,14:00,일,대전,7918,05,2022,0,0.5,16.1,15.0,20220508,11114.0,6211.2,lose
158,KIA,KT,1,0,8.0,8.0,0,7.8,5.4,정해영,배제성,18:30,화,광주,5240,05,2022,0,0.0,17.6,25.0,20220510,16072.0,11059.4,win
159,LG,Hanhwa,9,1,2.0,9.0,0,6.0,4.8,이민호,김범수,18:30,화,잠실,7270,05,2022,0,0.0,20.2,29.0,20220510,24012.0,18429.4,lose
160,Lotte,NC,7,0,6.0,10.0,0,2.0,4.0,박세웅,김시훈,18:30,화,사직,8521,05,2022,0,0.0,16.2,31.0,20220510,16456.0,15278.6,lose
161,Samsung,SSG,1,3,6.0,1.0,0,5.8,6.0,이태양,백정현,18:30,화,대구,5088,05,2022,0,0.0,16.4,31.0,20220510,20938.0,9144.0,win
162,Kiwoom,Doosan,0,9,4.0,4.0,0,3.0,5.0,이영하,T. 애플러,18:30,화,고척,3564,05,2022,0,0.0,20.1,29.0,20220510,4765.0,4463.4,lose
163,KIA,KT,5,10,7.0,8.0,0,7.2,5.4,엄상백,이의리,18:30,수,광주,6542,05,2022,0,0.0,20.1,31.0,20220511,5240.0,9875.6,win
164,LG,Hanhwa,5,2,2.0,9.0,0,7.4,3.4,C. 켈리,남지민,18:30,수,잠실,8064,05,2022,0,0.0,20.1,30.0,20220511,7270.0,15279.8,win
165,Lotte,NC,6,5,5.0,10.0,0,2.4,3.0,김원중,이용찬,18:30,수,사직,7761,05,2022,0,0.0,19.4,34.0,20220511,8521.0,15616.6,win
166,Samsung,SSG,6,5,7.0,1.0,0,3.8,5.6,오승환,박민호,18:30,수,대구,4786,05,2022,0,0.0,20.1,30.0,20220511,5088.0,9149.0,lose
167,Kiwoom,Doosan,1,5,5.0,3.0,0,2.4,5.8,최승용,최원태,18:30,수,고척,2641,05,2022,0,0.0,19.2,30.0,20220511,3564.0,4361.2,lose
168,KIA,KT,5,4,8.0,8.0,0,6.2,5.8,전상현,김민수,18:30,목,광주,5224,05,2022,0,0.0,20.6,33.0,20220512,6542.0,8873.0,lose
169,LG,Hanhwa,11,7,2.0,9.0,0,7.6,3.0,이우찬,김민우,18:30,목,잠실,8620,05,2022,0,0.0,21.3,34.0,20220512,8064.0,12790.0,win
170,Lotte,NC,2,4,4.0,10.0,0,3.2,3.6,신민혁,이인복,18:30,목,사직,8782,05,2022,0,0.0,19.8,34.0,20220512,7761.0,15743.6,win
171,Samsung,SSG,4,2,6.0,1.0,0,4.0,3.8,원태인,오원석,18:30,목,대구,5541,05,2022,0,0.0,19.4,28.0,20220512,4786.0,9050.4,win
172,Kiwoom,Doosan,2,3,6.0,3.0,0,2.4,5.0,박신지,정찬헌,18:30,목,고척,2649,05,2022,0,0.0,20.7,34.0,20220512,2641.0,4246.8,lose
173,KT,Kiwoom,5,7,8.0,7.0,0,5.4,1.0,안우진,고영표,18:30,금,수원,4246,05,2022,0,0.0,16.8,46.0,20220513,20000.0,9203.4,win
174,LG,KIA,1,10,2.0,7.0,0,6.8,4.6,윤중현,임찬규,18:30,금,잠실,19411,05,2022,0,0.0,19.8,30.0,20220513,8620.0,12489.2,lose
175,SSG,NC,2,6,1.0,10.0,0,3.8,2.8,D. 루친스키,W. 폰트,18:30,금,문학,8121,05,2022,0,0.0,18.7,30.0,20220513,23000.0,16333.0,lose
176,Hanhwa,Lotte,1,8,9.0,5.0,0,4.0,3.6,C. 반즈,박윤철,18:30,금,대전,6773,05,2022,0,0.0,16.8,34.0,20220513,7918.0,7265.4,lose
177,KT,Kiwoom,0,3,8.0,7.0,0,4.8,2.4,E. 요키시,소형준,17:00,토,수원,10061,05,2022,0,0.0,12.7,39.0,20220514,4246.0,8828.0,lose
178,LG,KIA,5,3,2.0,7.0,0,5.8,5.6,이정용,전상현,17:00,토,잠실,24132,05,2022,0,0.0,16.4,35.0,20220514,19411.0,13475.4,lose
179,SSG,NC,2,1,1.0,10.0,0,3.6,3.4,김광현,심창민,17:00,토,문학,15131,05,2022,0,0.0,15.3,35.0,20220514,8121.0,13938.4,lose
180,Samsung,Doosan,4,0,7.0,3.0,0,3.8,5.6,D. 뷰캐넌,R. 스탁,17:00,토,대구,17161,05,2022,0,0.0,18.1,30.0,20220514,5541.0,9013.0,win
181,Hanhwa,Lotte,5,8,10.0,4.0,0,3.4,5.0,서준원,윤대경,17:00,토,대전,10860,05,2022,0,0.0,13.7,30.0,20220514,6773.0,7928.2,lose
182,KT,Kiwoom,1,5,8.0,6.0,0,3.8,2.6,박주성,류희운,14:00,일,수원,6587,05,2022,0,0.0,12.4,39.0,20220515,10061.0,9618.0,lose
183,LG,KIA,6,3,2.0,7.0,0,6.2,4.8,이민호,임기영,14:00,일,잠실,23097,05,2022,0,0.0,16.3,27.0,20220515,24132.0,13499.4,win
184,SSG,NC,7,8,1.0,10.0,0,2.8,3.2,원종현,조요한,14:00,일,문학,11414,05,2022,0,0.0,15.2,27.0,20220515,15131.0,13338.6,win
185,Samsung,Doosan,4,3,6.0,4.0,0,3.8,3.4,홍정우,정철원,14:00,일,대구,14754,05,2022,0,0.0,17.4,22.0,20220515,17161.0,10702.8,win
186,Hanhwa,Lotte,8,4,10.0,4.0,0,3.2,6.2,장민재,박세웅,14:00,일,대전,8154,05,2022,0,0.0,13.4,29.333333333333332,20220515,10860.0,9394.0,lose
187,KT,LG,3,2,8.0,2.0,0,4.0,5.6,김재윤,김진성,18:30,화,수원,5600,05,2022,0,0.0,16.9,63.0,20220517,6587.0,9685.2,lose
188,NC,Kiwoom,4,11,10.0,6.0,0,4.8,3.6,최원태,송명기,18:30,화,창원,2420,05,2022,0,0.0,19.2,43.0,20220517,3642.0,5268.0,win
189,Doosan,SSG,9,9,6.0,1.0,0,4.0,3.6,이영하,I. 노바,18:30,화,잠실,5743,05,2022,0,0.0,20.2,56.0,20220517,7124.0,7010.4,lose
190,Lotte,KIA,3,4,6.0,7.0,0,5.6,5.2,장현식,최준용,18:30,화,사직,9055,05,2022,0,0.0,20.1,43.0,20220517,8782.0,12902.0,lose
191,Hanhwa,Samsung,4,3,10.0,6.0,0,4.6,3.8,이민우,백정현,18:30,화,대전,3941,05,2022,0,0.0,18.5,39.0,20220517,8154.0,8963.8,win
192,KT,LG,1,9,8.0,2.0,0,2.6,5.0,이우찬,엄상백,18:30,수,수원,5106,05,2022,0,1.5,17.9,73.0,20220518,5600.0,9298.8,win
193,NC,Kiwoom,15,3,10.0,3.0,0,4.6,5.6,신민혁,정찬헌,18:30,수,창원,2526,05,2022,0,0.0,20.4,50.0,20220518,2420.0,4543.0,lose
194,Doosan,SSG,2,5,6.0,1.0,0,4.0,4.4,장지훈,윤명준,18:30,수,잠실,5586,05,2022,0,1.0,20.8,60.0,20220518,5743.0,7469.0,even
195,Lotte,KIA,7,15,6.0,7.0,0,5.0,5.0,전상현,김원중,18:30,수,사직,9885,05,2022,0,0.0,22.1,50.0,20220518,9055.0,10115.0,lose
196,Hanhwa,Samsung,3,5,9.0,6.0,0,5.0,4.2,홍정우,윤호솔,18:30,수,대전,4107,05,2022,0,0.0,21.0,46.0,20220518,3941.0,7529.2,win
197,KT,LG,3,7,8.0,2.0,0,2.0,4.6,임찬규,고영표,18:30,목,수원,5234,05,2022,0,0.0,17.1,41.0,20220519,5106.0,6320.0,lose
198,NC,Kiwoom,1,3,10.0,4.0,0,6.8,5.8,안우진,D. 루친스키,18:30,목,창원,2686,05,2022,0,0.0,20.3,36.0,20220519,2526.0,4011.2,win
199,Doosan,SSG,3,9,7.0,1.0,0,3.4,5.0,W. 폰트,최승용,18:30,목,잠실,7360,05,2022,0,0.0,20.3,46.0,20220519,5586.0,7541.6,lose
200,Lotte,KIA,2,4,7.0,7.0,0,6.0,7.0,양현종,이인복,18:30,목,사직,10396,05,2022,0,0.0,21.5,36.0,20220519,9885.0,8800.8,lose
201,Hanhwa,Samsung,1,2,10.0,4.0,0,4.2,4.0,이승현,윤호솔,18:30,목,대전,4014,05,2022,0,0.0,18.8,29.0,20220519,4107.0,6767.0,lose
202,KIA,NC,5,3,5.0,10.0,0,5.8,5.8,S. 놀린,이재학,18:30,금,광주,9135,05,2022,0,1.5,18.9,46.0,20220520,5224.0,8862.4,lose
203,SSG,LG,5,4,1.0,2.0,0,6.4,5.8,서진용,고우석,18:30,금,문학,13904,05,2022,0,0.0,18.9,38.0,20220520,11414.0,13799.4,win
204,Doosan,Lotte,0,4,7.0,7.0,0,3.4,4.8,나균안,R. 스탁,18:30,금,잠실,15486,05,2022,0,0.0,21.0,38.0,20220520,7360.0,7271.8,lose
205,Samsung,KT,1,5,4.0,8.0,0,3.6,1.6,소형준,이승현,18:30,금,대구,9838,05,2022,0,0.0,22.4,34.0,20220520,14754.0,9466.0,lose
206,Kiwoom,Hanhwa,4,3,4.0,10.0,0,5.0,4.2,E. 요키시,윤대경,18:30,금,고척,3080,05,2022,0,0.0,20.2,38.0,20220520,2649.0,3851.2,lose
207,KIA,NC,4,7,5.0,10.0,0,6.2,6.2,김진호,임기영,17:00,토,광주,15565,05,2022,0,0.0,19.6,35.4,20220521,9135.0,8442.6,win
208,SSG,LG,3,4,1.0,2.0,0,7.0,5.6,이민호,이태양,17:00,토,문학,21315,05,2022,0,0.0,17.6,36.0,20220521,13904.0,14314.0,win
209,Doosan,Lotte,12,4,7.0,6.0,0,3.4,4.0,최원준,박세웅,14:00,토,잠실,20588,05,2022,0,0.0,20.1,36.0,20220521,15486.0,8259.8,lose
210,Samsung,KT,2,5,5.0,8.0,0,3.0,2.6,김재윤,문용익,17:00,토,대구,15676,05,2022,0,0.0,23.3,33.0,20220521,9838.0,10416.0,lose
211,Kiwoom,Hanhwa,11,2,3.0,10.0,0,5.2,3.8,T. 애플러,장민재,17:00,토,고척,6689,05,2022,0,0.0,19.2,36.0,20220521,3080.0,3339.8,win
212,KIA,NC,8,6,5.0,9.0,0,6.4,6.0,이의리,송명기,14:00,일,광주,16282,05,2022,0,0.0,21.2,43.0,20220522,15565.0,8341.2,lose
213,SSG,LG,3,1,1.0,2.0,0,6.2,5.2,조요한,김진성,14:00,일,문학,18157,05,2022,0,0.0,18.2,39.0,20220522,21315.0,13977.0,lose
214,Doosan,Lotte,4,5,7.0,7.0,0,5.2,4.0,김원중,김강률,14:00,일,잠실,19143,05,2022,0,0.0,20.4,39.0,20220522,20588.0,10952.6,win
215,Samsung,KT,4,3,5.0,8.0,0,2.6,3.4,홍정우,O. 데스파이네,14:00,일,대구,11507,05,2022,0,0.0,23.6,35.0,20220522,15676.0,12594.0,lose
216,Kiwoom,Hanhwa,5,6,3.0,10.0,0,6.4,2.6,김종수,김성진,14:00,일,고척,5330,05,2022,0,0.0,19.0,39.0,20220522,6689.0,3724.6,win
217,LG,Kiwoom,4,6,2.0,3.0,0,5.0,5.2,김선기,김윤식,18:30,화,잠실,6074,05,2022,0,0.0,23.4,35.0,20220524,23097.0,16664.8,lose
218,NC,KT,3,2,10.0,8.0,0,6.4,3.4,원종현,김재윤,18:30,화,창원,1686,05,2022,0,0.0,23.3,51.0,20220524,2686.0,3371.8,lose
219,SSG,Lotte,3,2,1.0,6.0,0,5.0,4.4,서진용,C. 반즈,18:30,화,문학,11996,05,2022,0,0.0,20.4,35.0,20220524,18157.0,15984.2,win
220,Samsung,KIA,3,4,5.0,5.0,0,2.8,7.2,홍상삼,이승현,18:30,화,대구,7081,05,2022,0,0.0,25.7,45.0,20220524,11507.0,13787.2,lose
221,Hanhwa,Doosan,6,3,10.0,7.0,0,3.0,4.2,김민우,곽빈,18:30,화,대전,3172,05,2022,0,0.0,21.3,27.0,20220524,4014.0,6215.2,win
222,LG,Kiwoom,5,10,2.0,3.0,0,4.0,5.8,안우진,임찬규,18:30,수,잠실,6937,05,2022,0,6.0,21.5,25.0,20220525,6074.0,16266.8,lose
223,NC,KT,2,3,10.0,8.0,0,4.0,3.6,심재민,김영규,18:30,수,창원,2428,05,2022,0,0.0,23.0,46.0,20220525,1686.0,2592.0,win
224,SSG,Lotte,9,1,1.0,6.0,0,4.6,3.4,W. 폰트,이인복,18:30,수,문학,9890,05,2022,0,3.0,18.6,25.0,20220525,11996.0,15357.2,win
225,Samsung,KIA,5,11,5.0,4.0,0,2.4,5.0,양현종,원태인,18:30,수,대구,8000,05,2022,0,0.0,25.3,49.0,20220525,7081.0,11771.2,lose
226,Hanhwa,Doosan,14,1,10.0,7.0,0,3.6,4.4,남지민,최승용,18:30,수,대전,5253,05,2022,0,0.0,20.4,22.0,20220525,3172.0,4677.6,win
227,LG,Kiwoom,5,12,3.0,3.0,0,3.6,7.2,E. 요키시,A. 플럿코,18:30,목,잠실,6655,05,2022,0,0.0,19.1,26.0,20220526,6937.0,15930.2,lose
228,NC,KT,1,2,10.0,8.0,0,4.2,3.6,소형준,이재학,18:30,목,창원,1728,05,2022,0,0.0,22.5,34.0,20220526,2428.0,2349.2,lose
229,SSG,Lotte,6,5,1.0,6.0,0,4.6,3.2,최민준,김유영,18:30,목,문학,13672,05,2022,0,0.0,17.5,26.0,20220526,9890.0,15052.4,win
230,Samsung,KIA,7,9,5.0,4.0,0,3.0,6.4,홍상삼,홍정우,18:30,목,대구,7568,05,2022,0,0.0,22.6,16.0,20220526,8000.0,10420.4,lose
231,Hanhwa,Doosan,3,24,9.0,7.0,0,6.2,4.0,R. 스탁,윤대경,18:30,목,대전,4638,05,2022,0,6.0,18.0,24.0,20220526,5253.0,4097.4,win
232,KIA,SSG,1,8,4.0,1.0,0,7.2,4.8,이태양,임기영,18:30,금,광주,10208,05,2022,0,0.0,19.6,33.0,20220527,16282.0,10549.6,win
233,KT,Hanhwa,0,4,8.0,9.0,0,3.0,6.2,장민재,배제성,18:30,금,수원,6090,05,2022,0,0.0,17.1,27.0,20220527,5234.0,6517.6,win
234,LG,Samsung,5,0,4.0,5.0,0,3.8,4.2,이민호,A. 수아레즈,18:30,금,잠실,13775,05,2022,0,0.0,19.9,26.0,20220527,6655.0,13379.0,lose
235,NC,Doosan,1,6,10.0,7.0,0,3.8,8.8,최원준,김시훈,18:30,금,창원,3328,05,2022,0,0.0,23.3,27.0,20220527,1728.0,2210.8,lose
236,Lotte,Kiwoom,0,8,7.0,2.0,0,3.4,8.8,T. 애플러,박세웅,18:30,금,사직,11008,05,2022,0,0.0,23.2,27.0,20220527,10396.0,9175.8,win
237,KIA,SSG,9,3,4.0,1.0,0,6.6,5.8,이의리,I. 노바,14:00,토,광주,12245,05,2022,0,0.0,21.3,29.0,20220528,10208.0,11282.8,lose
238,KT,Hanhwa,8,9,8.0,9.0,0,2.0,6.6,이민우,O. 데스파이네,17:00,토,수원,11494,05,2022,0,0.0,19.2,42.0,20220528,6090.0,5723.4,lose
239,LG,Samsung,9,4,3.0,6.0,0,4.0,3.8,C. 켈리,백정현,17:00,토,잠실,21100,05,2022,0,0.0,22.7,35.0,20220528,13775.0,11307.6,win
240,NC,Doosan,5,0,10.0,6.0,0,2.6,7.6,구창모,이영하,17:00,토,창원,7638,05,2022,0,0.0,23.0,32.4,20220528,3328.0,2371.2,lose
241,Lotte,Kiwoom,3,6,7.0,2.0,0,2.6,8.2,하영민,최준용,14:00,토,사직,13820,05,2022,0,0.0,24.3,32.4,20220528,11008.0,9825.2,lose
242,KIA,SSG,7,9,4.0,1.0,0,6.8,5.8,최민준,장현식,14:00,일,광주,12595,05,2022,0,0.0,21.0,19.0,20220529,12245.0,12687.0,win
243,KT,Hanhwa,4,12,8.0,9.0,0,3.0,7.2,윤호솔,주권,14:00,일,수원,9503,05,2022,0,0.0,20.1,38.0,20220529,11494.0,6704.8,lose
244,LG,Samsung,4,8,3.0,6.0,0,5.6,3.8,홍정우,이정용,14:00,일,잠실,17435,05,2022,0,0.0,23.1,31.0,20220529,21100.0,10908.2,win
245,NC,Doosan,0,1,10.0,6.0,0,2.4,6.8,곽빈,신민혁,14:00,일,창원,3979,05,2022,0,0.0,23.0,27.2,20220529,7638.0,3361.6,win
246,Lotte,Kiwoom,0,4,7.0,2.0,0,2.2,8.4,한현희,C. 반즈,14:00,일,사직,12038,05,2022,0,0.0,24.4,27.2,20220529,13820.0,10832.8,lose
247,SSG,KT,1,2,1.0,8.0,0,7.0,3.4,고영표,W. 폰트,18:30,화,문학,7883,05,2022,0,0.0,19.2,28.0,20220531,13672.0,15006.0,lose
248,Doosan,KIA,10,13,6.0,4.0,0,6.4,7.4,양현종,김강률,18:30,화,잠실,18194,05,2022,0,0.0,21.4,28.0,20220531,19143.0,13632.6,lose
249,Lotte,LG,7,5,7.0,3.0,0,1.8,5.6,이인복,임준형,18:30,화,사직,7815,05,2022,0,0.0,22.6,25.666666666666668,20220531,12038.0,11429.4,lose
250,Kiwoom,Samsung,3,2,2.0,6.0,0,8.0,4.8,안우진,원태인,18:30,화,고척,4100,05,2022,0,0.0,20.6,28.0,20220531,5330.0,4077.8,lose
251,Hanhwa,NC,5,10,9.0,10.0,0,8.4,1.8,D. 루친스키,남지민,18:30,화,대전,4269,05,2022,0,0.0,19.1,25.666666666666668,20220531,4638.0,4236.8,lose
252,SSG,KT,2,1,1.0,8.0,1,5.4,3.2,고효준,김민수,17:00,수,문학,15288,06,2022,0,0.0,20.8,26.0,20220601,7883.0,12319.6,lose
253,Doosan,KIA,3,7,6.0,4.0,1,8.2,7.8,로니,R. 스탁,17:00,수,잠실,23244,06,2022,0,0.0,22.8,26.0,20220601,18194.0,16154.2,lose
254,Lotte,LG,5,14,7.0,4.0,1,3.0,5.6,A. 플럿코,나균안,17:00,수,사직,11093,06,2022,0,0.0,23.3,35.0,20220601,7815.0,11015.4,win
255,Kiwoom,Samsung,2,4,2.0,6.0,1,6.6,4.2,D. 뷰캐넌,E. 요키시,17:00,수,고척,7181,06,2022,0,0.0,22.4,26.0,20220601,4100.0,4369.6,win
256,Hanhwa,NC,3,0,9.0,10.0,1,6.6,3.4,윤대경,이재학,17:00,수,대전,6851,06,2022,0,0.0,21.2,28.0,20220601,4269.0,4269.2,lose
257,SSG,KT,1,14,1.0,8.0,0,4.6,3.0,O. 데스파이네,이태양,18:30,목,문학,5525,06,2022,0,0.0,20.2,29.0,20220602,15288.0,11745.8,win
258,Doosan,KIA,3,4,6.0,4.0,0,4.0,7.4,전상현,홍건희,18:30,목,잠실,11029,06,2022,0,0.0,21.7,29.0,20220602,23244.0,19331.0,lose
259,Lotte,LG,2,2,7.0,4.0,0,3.0,7.4,박세웅,이민호,18:30,목,사직,8384,06,2022,0,0.0,23.2,28.6,20220602,11093.0,11154.8,lose
260,Kiwoom,Samsung,6,5,2.0,5.0,0,4.6,3.6,이승호,김승현ㅇ,18:30,목,고척,2477,06,2022,0,0.0,20.8,29.0,20220602,7181.0,5276.0,lose
261,Hanhwa,NC,3,4,9.0,10.0,0,6.6,3.2,이용찬,강재민,18:30,목,대전,3003,06,2022,0,0.0,20.8,33.0,20220602,6851.0,4836.6,win
262,KT,KIA,5,2,8.0,3.0,0,5.8,8.0,배제성,이의리,18:30,금,수원,10749,06,2022,0,0.0,22.885714285714283,43.0,20220603,9503.0,7485.4,win
263,LG,SSG,7,1,4.0,1.0,0,6.8,3.2,C. 켈리,I. 노바,18:30,금,잠실,9487,06,2022,0,0.0,24.3,41.0,20220603,17435.0,13180.4,win
264,NC,Lotte,5,1,10.0,8.0,0,3.8,3.4,구창모,C. 반즈,18:30,금,창원,9544,06,2022,0,0.0,21.7,42.0,20220603,3979.0,3820.2,lose
265,Samsung,Doosan,8,5,5.0,6.0,0,4.6,3.4,허윤동,이영하,18:30,금,대구,8600,06,2022,0,0.0,23.0,26.0,20220603,7568.0,9966.4,win
266,Hanhwa,Kiwoom,14,2,9.0,2.0,0,6.4,4.2,신정락,최원태,18:30,금,대전,4166,06,2022,0,0.0,23.9,36.0,20220603,3003.0,4802.8,lose
267,KT,KIA,4,3,7.0,4.0,0,5.2,6.6,엄상백,김도현,17:00,토,수원,20000,06,2022,0,0.0,22.9625,34.0,20220604,10749.0,8614.0,win
268,LG,SSG,6,2,4.0,1.0,0,6.4,2.8,김윤식,오원석,17:00,토,잠실,16345,06,2022,0,0.0,25.5,38.0,20220604,9487.0,13690.4,win
269,NC,Lotte,2,3,10.0,8.0,0,3.8,3.0,김유영,김영규,17:00,토,창원,11736,06,2022,0,0.0,21.5,29.2,20220604,9544.0,5243.4,win
270,Samsung,Doosan,8,16,5.0,7.0,0,5.4,4.4,곽빈,황동재,17:00,토,대구,16425,06,2022,0,0.0,21.3,22.0,20220604,8600.0,8551.2,win
271,Hanhwa,Kiwoom,3,4,9.0,2.0,0,7.4,3.4,하영민,강재민,17:00,토,대전,9140,06,2022,0,0.0,23.6,29.0,20220604,4166.0,4585.4,win
272,KT,KIA,2,2,7.0,4.0,0,5.2,5.8,고영표,양현종,17:00,일,수원,20000,06,2022,0,19.375,19.5875,27.0,20220605,20000.0,11567.2,win
273,LG,SSG,0,2,3.0,1.0,0,6.8,1.4,W. 폰트,임준형,17:00,일,잠실,14964,06,2022,0,0.0,22.0,24.0,20220605,16345.0,15628.4,win
274,NC,SSG,6,2,10.0,1.0,0,4.2,1.6,D. 루친스키,김광현,18:30,화,창원,2158,06,2022,0,3.0,18.2,17.0,20220607,11736.0,7245.0,lose
275,Doosan,Hanhwa,3,1,7.0,9.0,0,7.4,5.6,R. 스탁,남지민,18:30,화,잠실,4702,06,2022,0,0.0,19.9,17.0,20220607,11029.0,18439.6,lose
276,Lotte,Samsung,4,7,8.0,5.0,0,3.6,5.4,김윤수,서준원,18:30,화,사직,4680,06,2022,0,0.0,16.7,17.0,20220607,8384.0,10630.0,lose
277,Kiwoom,KT,3,0,2.0,7.0,0,3.4,5.2,한현희,심재민,18:30,화,고척,1904,06,2022,0,0.0,20.5,17.0,20220607,2477.0,5155.4,lose
278,KIA,LG,7,11,4.0,3.0,0,3.6,5.8,A. 플럿코,로니,18:30,수,광주,6812,06,2022,0,1.5,19.3,22.0,20220608,12595.0,13379.0,win
279,NC,SSG,2,2,10.0,1.0,0,3.4,1.6,이용준,이태양,18:30,수,창원,2316,06,2022,0,0.5,17.9,21.6,20220608,2158.0,7011.0,win
280,Doosan,Hanhwa,1,5,6.0,9.0,0,6.0,4.8,윤대경,최원준,18:30,수,잠실,4882,06,2022,0,0.0,21.1,19.0,20220608,4702.0,15262.4,win
281,Lotte,Samsung,2,4,8.0,5.0,0,3.0,6.4,A. 수아레즈,C. 반즈,18:30,수,사직,4733,06,2022,0,1.0,16.7,21.6,20220608,4680.0,8802.0,lose
282,Kiwoom,KT,5,5,2.0,7.0,0,3.4,5.0,E. 요키시,소형준,18:30,수,고척,1342,06,2022,0,0.0,20.7,19.0,20220608,1904.0,4198.4,win
283,KIA,LG,5,1,4.0,3.0,0,3.6,5.2,임기영,이민호,18:30,목,광주,7606,06,2022,0,0.0,21.1,25.0,20220609,6812.0,11628.4,lose
284,NC,SSG,5,4,10.0,1.0,0,3.8,1.8,류진욱,서진용,18:30,목,창원,3010,06,2022,0,0.0,19.0,34.0,20220609,2316.0,5946.6,even
285,Doosan,Hanhwa,16,7,6.0,9.0,0,5.6,5.2,이영하,문동주,18:30,목,잠실,6612,06,2022,0,0.5,20.9,24.0,20220609,4882.0,12410.2,lose
286,Lotte,Samsung,7,6,8.0,5.0,0,2.4,6.4,김유영,장필준,18:30,목,사직,5236,06,2022,0,0.0,19.0,34.0,20220609,4733.0,7341.0,lose
287,Kiwoom,KT,1,7,2.0,7.0,0,4.0,3.2,엄상백,T. 애플러,18:30,목,고척,1414,06,2022,0,0.0,21.2,24.0,20220609,1342.0,3400.8,even
288,KIA,Kiwoom,6,10,4.0,2.0,0,3.8,3.0,김태훈,이의리,18:30,금,광주,8951,06,2022,0,0.0,21.4,21.0,20220610,7606.0,9893.2,win
289,LG,Doosan,10,7,3.0,6.0,0,5.0,8.2,C. 켈리,곽빈,18:30,금,잠실,11791,06,2022,0,0.0,21.3,27.0,20220610,14964.0,15866.2,lose
290,SSG,Hanhwa,9,2,1.0,9.0,0,2.4,6.0,오원석,장민재,18:30,금,문학,9958,06,2022,0,3.5,20.5,27.0,20220610,5525.0,10451.6,win
291,Lotte,KT,4,9,8.0,7.0,0,3.4,3.6,배제성,박세웅,18:30,금,사직,4902,06,2022,0,0.0,20.0,27.4,20220610,5236.0,6825.2,win
292,Samsung,NC,1,9,5.0,10.0,0,6.6,4.0,구창모,황동재,18:30,금,대구,10012,06,2022,0,0.0,22.2,21.0,20220610,16425.0,9534.8,win
293,KIA,Kiwoom,5,2,4.0,2.0,0,4.6,4.6,양현종,안우진,17:00,토,광주,16267,06,2022,0,0.0,22.4,28.0,20220611,8951.0,9641.8,lose
294,LG,Doosan,4,5,3.0,7.0,0,5.6,8.6,정철원,이정용,17:00,토,잠실,19035,06,2022,0,0.0,24.3,28.0,20220611,11791.0,14004.4,win
295,SSG,Hanhwa,4,2,1.0,10.0,0,3.8,3.6,김택형,강재민,17:00,토,문학,20078,06,2022,0,0.0,24.3,28.0,20220611,9958.0,10465.2,win
296,Lotte,KT,0,4,8.0,7.0,0,4.0,4.6,고영표,나균안,17:00,토,사직,10087,06,2022,0,0.0,20.5,33.0,20220611,4902.0,5587.0,lose
297,Samsung,NC,1,4,5.0,10.0,0,5.2,4.8,김진호,장필준,17:00,토,대구,14155,06,2022,0,0.0,20.9,21.0,20220611,10012.0,10121.0,lose
298,KIA,Kiwoom,8,10,4.0,2.0,0,5.0,4.2,양현,한승혁,17:00,일,광주,14849,06,2022,0,0.0,22.4,33.0,20220612,16267.0,10446.2,win
299,LG,Doosan,9,6,3.0,7.0,0,5.2,6.4,이정용,R. 스탁,17:00,일,잠실,15235,06,2022,0,0.0,24.4,25.0,20220612,19035.0,14324.4,lose
300,SSG,Hanhwa,13,11,1.0,10.0,0,4.2,3.4,최민준,남지민,17:00,일,문학,15128,06,2022,0,0.0,23.0,25.0,20220612,20078.0,11746.4,win
301,Lotte,KT,13,0,8.0,7.0,0,3.4,5.0,이인복,O. 데스파이네,17:00,일,사직,5997,06,2022,0,0.0,19.8,24.0,20220612,10087.0,5927.6,lose
