index,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수,month,year,first_game,rain,temp,pm10,date,before_attendance,before_5game_avg,last_match,pythagorean_expectation,games_back,home_win_rate,3game_results,3game_evens
120,KIA,Lotte,4,7,6.0,3.0,0,6.6,5.2,김진욱,A. 메디나,18:30,화,광주,8892,5,2023,0,0.0,16.4,32.0,20230502,6017.0,7209.4,win,0.4660257002865859,2.5,0.5217391304347826,"1, 2",0
121,NC,LG,3,5,3.0,1.0,0,2.6,4.6,박명근,김영규,18:30,화,창원,3939,5,2023,0,0.0,16.5,41.0,20230502,13286.0,9330.2,win,0.5640623935699203,1.0,0.5384615384615384,"1, 2",0
122,SSG,KT,4,11,1.0,8.0,0,4.4,2.8,W. 벤자민,문승원,18:30,화,문학,6950,5,2023,0,0.0,15.8,39.0,20230502,21026.0,17705.6,lose,0.5757032330788543,6.5,0.625,"1, 2",0
123,Doosan,Hanhwa,3,0,6.0,9.0,0,2.6,1.6,R. 알칸타라,장민재,18:30,화,잠실,9834,5,2023,0,0.0,17.7,39.0,20230502,10151.0,8349.2,lose,0.5235163923087564,6.0,0.5217391304347826,"2, 1",0
124,Samsung,Kiwoom,0,4,6.0,7.0,0,4.4,4.4,하영민,김태훈,18:30,화,대구,10624,5,2023,0,0.0,17.0,34.0,20230502,8473.0,12223.4,win,0.4072167428433967,1.0,0.5,"2, 1",0
125,KIA,Lotte,10,2,8.0,3.0,0,6.2,5.6,윤영철,나균안,18:30,수,광주,13815,5,2023,0,0.0,17.3,25.0,20230503,8892.0,6389.8,lose,0.5,3.5,0.5,"1, 2",0
126,NC,LG,1,2,4.0,1.0,0,3.2,5.0,A. 플럿코,구창모,18:30,수,창원,4874,5,2023,0,0.0,17.2,29.0,20230503,3939.0,9628.4,lose,0.5461972794935409,2.0,0.5185185185185185,"0, 3",0
127,SSG,KT,5,3,3.0,9.0,0,4.2,4.6,노경은,손동현,18:30,수,문학,7703,5,2023,0,0.0,18.7,47.0,20230503,6950.0,15788.6,lose,0.5376821898329186,5.5,0.6,"1, 2",0
128,Doosan,Hanhwa,3,8,5.0,10.0,0,3.2,1.4,김민우,최승용,18:30,수,잠실,14271,5,2023,0,0.0,20.1,47.0,20230503,9834.0,9441.6,win,0.49038550429878897,7.0,0.5416666666666666,"2, 1",0
129,Samsung,Kiwoom,1,4,8.0,8.0,0,4.2,5.0,A. 후라도,오승환,18:30,수,대구,13394,5,2023,0,0.0,18.3,34.0,20230503,10624.0,12523.4,lose,0.41442903511360285,0.0,0.48,"1, 2",0
130,SSG,KT,10,2,2.0,9.0,0,4.6,5.0,K. 맥카티,B. 슐서,18:30,목,문학,7529,5,2023,0,0.0,20.4,48.0,20230504,7703.0,14153.6,win,0.545360824742268,6.5,0.6153846153846154,"2, 1",0
131,Doosan,Hanhwa,3,10,7.0,10.0,0,2.6,3.0,F. 페냐,File D.,18:30,목,잠실,10825,5,2023,0,0.0,22.0,48.0,20230504,14271.0,10912.4,lose,0.46806915225994583,6.0,0.52,"2, 1",0
132,Samsung,Kiwoom,14,1,8.0,7.0,0,3.0,3.2,A. 수아레즈,최원태,18:30,목,대구,12076,5,2023,0,0.0,18.7,28.0,20230504,13394.0,11556.0,lose,0.40385904264700695,1.0,0.46153846153846156,"0, 3",0
133,Kiwoom,SSG,1,3,7.0,1.0,1,2.8,5.8,오원석,정찬헌,14:00,금,고척,16000,5,2023,0,26.5,18.8,15.0,20230505,3024.0,3251.2,win,0.5340513349671095,4.0,0.48148148148148145,"0, 3",0
134,Kiwoom,SSG,1,2,8.0,1.0,0,2.6,4.4,박종훈,안우진,17:00,토,고척,11063,5,2023,0,45.5,13.2,15.0,20230506,16000.0,5677.4,lose,0.46806915225994583,5.0,0.4642857142857143,"0, 3",0
135,Doosan,LG,1,11,8.0,2.0,0,3.0,4.2,C. 켈리,곽빈,14:00,일,잠실,22073,5,2023,0,0.0,14.9,36.0,20230507,10825.0,11698.2,lose,0.4398741206960385,3.0,0.5,"1, 2",0
136,Kiwoom,SSG,6,7,8.0,1.0,0,2.2,4.8,백승건,김동혁,14:00,일,고척,7623,5,2023,0,0.0,15.3,36.0,20230507,11063.0,7106.4,lose,0.4640106995217638,6.0,0.4482758620689655,"0, 3",0
137,Hanhwa,KT,6,2,10.0,10.0,0,4.2,3.6,문동주,엄상백,14:00,일,대전,8551,5,2023,0,1.0,10.9,25.0,20230507,10442.0,9134.4,win,0.33159809966643083,1.0,0.3076923076923077,"1, 1",1
138,KIA,SSG,3,0,8.0,1.0,0,7.2,5.4,양현종,김광현,18:30,화,광주,8916,5,2023,0,0.0,15.1,31.0,20230509,13815.0,7147.6,lose,0.5387764705882353,4.5,0.52,0,0
139,KT,NC,4,16,10.0,4.0,0,3.6,3.4,E. 페디,W. 벤자민,18:30,화,수원,2764,5,2023,0,0.0,14.1,66.0,20230509,14582.0,8362.4,lose,0.4907415345049293,4.5,0.32,"1, 2",0
140,LG,Kiwoom,5,4,2.0,8.0,0,5.8,2.6,함덕주,양현,18:30,화,잠실,10421,5,2023,0,0.0,18.1,57.0,20230509,23750.0,18735.0,lose,0.5881920627143558,5.5,0.6206896551724138,"2, 1",0
141,Lotte,Doosan,2,5,3.0,8.0,0,4.4,2.4,R. 알칸타라,D. 스트레일리,18:30,화,사직,11643,5,2023,0,0.0,16.1,34.0,20230509,22990.0,12410.8,lose,0.509008277876968,3.5,0.625,0,0
142,Hanhwa,Samsung,1,9,9.0,8.0,0,5.0,3.8,D. 뷰캐넌,김민우,18:30,화,대전,5014,5,2023,0,0.0,15.2,37.0,20230509,8551.0,8614.2,lose,0.4098360655737705,4.0,0.3333333333333333,0,0
143,KIA,SSG,3,5,7.0,1.0,0,7.0,4.4,백승건,S. 앤더슨,18:30,수,광주,8481,5,2023,0,0.0,17.0,31.0,20230510,8916.0,8487.6,win,0.5524861878453039,3.5,0.5384615384615384,"2, 1",0
144,KT,NC,7,8,10.0,4.0,0,4.4,5.4,김진호,김재윤,18:30,수,수원,3734,5,2023,0,0.0,16.2,73.0,20230510,2764.0,8234.2,lose,0.4251552080938147,5.5,0.3076923076923077,"1, 2",0
145,LG,Kiwoom,1,11,2.0,8.0,0,6.2,2.6,최원태,정우영,18:30,수,잠실,12125,5,2023,0,0.0,19.5,59.0,20230510,10421.0,18735.4,win,0.6238666781797773,6.5,0.6333333333333333,"2, 1",0
146,Lotte,Doosan,3,0,4.0,7.0,0,4.2,3.0,C. 반즈,최원준,18:30,수,사직,11435,5,2023,0,0.0,17.1,47.0,20230510,11643.0,13454.8,lose,0.4762039660056657,2.5,0.6,"1, 2",0
147,Hanhwa,Samsung,5,1,9.0,7.0,0,5.0,5.0,F. 페냐,원태인,18:30,수,대전,5865,5,2023,0,0.0,15.8,41.0,20230510,5014.0,7812.4,lose,0.3813855605716031,5.0,0.32142857142857145,"1, 2",0
148,KIA,SSG,3,5,8.0,1.0,0,6.4,3.4,고효준,전상현,18:30,목,광주,8898,5,2023,0,0.0,17.9,35.0,20230511,8481.0,9224.2,lose,0.5414034343862625,4.5,0.5185185185185185,"2, 1",0
149,KT,NC,1,4,10.0,4.0,0,3.6,6.4,구창모,B. 슐서,18:30,목,수원,3934,5,2023,0,0.0,17.1,61.0,20230511,3734.0,8086.6,lose,0.4255867464335021,6.5,0.2962962962962963,"1, 2",0
150,LG,Kiwoom,1,0,2.0,8.0,0,4.8,4.6,임찬규,정찬헌,18:30,목,잠실,11773,5,2023,0,0.0,20.5,51.0,20230511,12125.0,18548.2,lose,0.5884685047293218,5.5,0.6129032258064516,"2, 1",0
151,Lotte,Doosan,7,6,4.0,8.0,0,3.8,2.4,김상수,홍건희,18:30,목,사직,13350,5,2023,0,0.0,16.4,43.0,20230511,11435.0,14160.8,win,0.4882369222252975,3.5,0.6153846153846154,"2, 1",0
152,Hanhwa,Samsung,4,0,9.0,8.0,0,6.0,5.0,남지민,A. 수아레즈,18:30,목,대전,6007,5,2023,0,0.0,17.6,40.0,20230511,5865.0,7537.0,win,0.399811792192621,4.0,0.3448275862068966,"2, 1",0
153,KT,Lotte,2,1,10.0,4.0,0,3.2,4.2,김재윤,김진욱,18:30,금,수원,10937,5,2023,0,0.0,16.6,59.0,20230512,3934.0,7410.6,win,0.41696843134205674,9.5,0.2857142857142857,"2, 1",0
154,SSG,Hanhwa,2,5,1.0,9.0,0,3.8,5.2,장민재,박종훈,18:30,금,문학,14395,5,2023,0,0.0,16.8,52.0,20230512,7529.0,12677.6,lose,0.5771219620299919,9.5,0.6666666666666666,"3, 0",0
155,Doosan,KIA,6,1,8.0,8.0,0,3.0,4.6,김동주,이의리,18:30,금,잠실,20563,5,2023,0,0.0,19.5,52.0,20230512,22073.0,13430.8,lose,0.4025818472185254,1.0,0.4666666666666667,"2, 1",0
156,Samsung,LG,4,0,8.0,2.0,0,5.0,4.0,백정현,이지강,18:30,금,대구,13765,5,2023,0,0.0,18.4,27.0,20230512,12076.0,10756.0,win,0.460379850323879,5.0,0.4666666666666667,"0, 3",0
157,Kiwoom,NC,7,4,8.0,4.0,0,4.4,6.4,임창민,김시훈,18:30,금,고척,3866,5,2023,0,0.0,18.7,52.0,20230512,7623.0,8039.8,win,0.4617582179148736,4.0,0.42424242424242425,"0, 3",0
158,KT,Lotte,0,5,10.0,4.0,0,3.2,3.0,한현희,엄상백,17:00,토,수원,18700,5,2023,0,0.0,16.3,48.0,20230513,10937.0,7190.2,win,0.4210285465242972,8.5,0.3103448275862069,"2, 1",0
159,SSG,Hanhwa,8,5,1.0,9.0,0,3.8,4.2,송영진,문동주,17:00,토,문학,23000,5,2023,0,0.0,16.4,38.0,20230513,14395.0,11520.6,lose,0.571572009680243,8.5,0.6470588235294118,"2, 1",0
160,Doosan,KIA,5,1,7.0,8.0,0,3.6,4.0,최승용,A. 메디나,17:00,토,잠실,23750,5,2023,0,0.0,18.6,38.0,20230513,20563.0,15513.2,win,0.4273941385341036,1.0,0.4838709677419355,"2, 1",0
161,Samsung,LG,4,7,7.0,2.0,0,5.6,3.6,C. 켈리,허윤동,17:00,토,대구,21817,5,2023,0,0.0,19.0,27.0,20230513,13765.0,11666.4,win,0.478271138403401,4.0,0.4838709677419355,"1, 2",0
162,Kiwoom,NC,9,2,7.0,4.0,0,5.6,6.6,E. 요키시,송명기,17:00,토,고척,6573,5,2023,0,0.0,17.9,38.0,20230513,3866.0,8315.2,win,0.5074622709806761,3.0,0.4411764705882353,"1, 2",0
163,KT,Lotte,3,8,10.0,3.0,0,2.8,3.6,D. 스트레일리,배제성,14:00,일,수원,15470,5,2023,0,0.0,15.9,34.0,20230514,18700.0,8013.8,lose,0.4063729098748554,9.5,0.3,"1, 2",0
164,SSG,Hanhwa,3,3,1.0,9.0,0,4.0,4.0,김광현,김민우,14:00,일,문학,20757,5,2023,0,0.0,17.0,25.0,20230514,23000.0,11915.4,win,0.5785471188827602,9.5,0.6571428571428571,"2, 1",0
165,Doosan,KIA,8,4,6.0,8.0,0,4.4,2.2,,,14:00,일,잠실,23750,5,2023,0,0.0,19.3,25.0,20230514,23750.0,18296.4,win,0.44304312449145644,1.0,0.5,"3, 0",0
166,Samsung,LG,5,8,7.0,2.0,0,3.6,2.8,A. 플럿코,김태훈,14:00,일,대구,18569,5,2023,0,0.0,20.3,27.0,20230514,21817.0,14335.2,lose,0.4686719223771983,5.0,0.46875,"1, 2",0
167,Kiwoom,NC,4,6,6.0,4.0,0,6.2,6.8,E. 페디,A. 후라도,14:00,일,고척,5634,5,2023,0,0.0,18.6,25.0,20230514,6573.0,9025.0,win,0.5322245322245323,2.0,0.45714285714285713,"2, 1",0
168,LG,KT,7,12,2.0,10.0,0,3.4,2.6,W. 벤자민,김진성,18:30,화,잠실,8567,5,2023,0,0.0,24.8,62.0,20230516,11773.0,16363.8,lose,0.5912897487658145,11.0,0.6285714285714286,0,0
169,NC,SSG,5,3,4.0,1.0,0,4.8,4.6,최성영,K. 맥카티,18:30,화,창원,4113,5,2023,0,0.0,21.0,55.25,20230516,4874.0,9968.4,lose,0.5410266017234919,4.5,0.5294117647058824,"2, 1",0
170,Samsung,KIA,2,8,7.0,8.0,0,2.8,2.4,최지민,김태훈,18:30,화,대구,9112,5,2023,0,0.0,24.6,58.0,20230516,18569.0,15924.2,win,0.46006389776357826,1.0,0.45454545454545453,"0, 3",0
171,Kiwoom,Doosan,1,4,6.0,5.0,0,6.2,5.0,최원준,최원태,18:30,화,고척,5662,5,2023,0,0.0,23.9,62.0,20230516,5634.0,6951.8,lose,0.524207251406007,2.5,0.4444444444444444,0,0
171,Kiwoom,Doosan,1,4,6.0,5.0,0,6.2,5.0,최원준,최원태,18:30,화,고척,5662,5,2023,0,0.0,23.9,62.0,20230516,5634.0,6951.8,lose,0.524207251406007,2.5,0.4444444444444444,0,0
172,Hanhwa,Lotte,1,3,9.0,3.0,0,4.4,4.8,김원중,강재민,18:30,화,대전,6138,5,2023,0,0.0,22.3,55.25,20230516,6007.0,7175.8,win,0.416916238454021,8.0,0.375,0,0
173,LG,KT,7,3,2.0,10.0,0,4.6,3.6,임찬규,B. 슐서,18:30,수,잠실,9838,5,2023,0,0.0,24.0,37.0,20230517,8567.0,13327.2,lose,0.5714546006680838,10.0,0.6111111111111112,"1, 2",0
174,NC,SSG,0,4,4.0,1.0,0,4.2,4.2,오원석,구창모,18:30,수,창원,4344,5,2023,0,0.0,21.5,37.0,20230517,4113.0,8268.4,win,0.5632895880216573,3.5,0.5428571428571428,"3, 0",0
175,Samsung,KIA,6,7,8.0,8.0,0,3.0,3.4,윤영철,A. 수아레즈,18:30,수,대구,10979,5,2023,0,0.0,24.7,51.0,20230517,9112.0,15067.8,lose,0.44213058989463205,1.0,0.4411764705882353,"0, 3",0
176,Kiwoom,Doosan,6,9,6.0,5.0,0,4.2,5.8,김명신,정찬헌,18:30,수,고척,5232,5,2023,0,0.0,23.2,37.0,20230517,5662.0,5871.6,lose,0.5136029241660112,3.5,0.43243243243243246,"1, 2",0
176,Kiwoom,Doosan,6,9,6.0,5.0,0,4.2,5.8,김명신,정찬헌,18:30,수,고척,5232,5,2023,0,0.0,23.2,37.0,20230517,5662.0,5871.6,lose,0.5136029241660112,3.5,0.43243243243243246,"1, 2",0
177,Hanhwa,Lotte,2,1,9.0,3.0,0,3.6,4.8,윤대경,구승민,18:30,수,대전,6269,5,2023,0,0.0,21.6,39.0,20230517,6138.0,6315.0,lose,0.4186941753679708,9.0,0.36363636363636365,"0, 3",0
178,LG,KT,9,5,2.0,10.0,0,5.8,4.0,김진성,고영표,18:30,목,잠실,9155,5,2023,0,4.0,21.7,33.0,20230518,9838.0,10544.8,win,0.5801240630653915,11.0,0.6216216216216216,"2, 1",0
179,Kiwoom,Doosan,7,3,7.0,5.0,0,5.4,6.4,안우진,김동주,18:30,목,고척,5742,5,2023,0,0.0,22.2,33.0,20230518,5232.0,5393.4,lose,0.503236212060912,4.5,0.42105263157894735,"1, 2",0
179,Kiwoom,Doosan,7,3,7.0,5.0,0,5.4,6.4,안우진,김동주,18:30,목,고척,5742,5,2023,0,0.0,22.2,33.0,20230518,5232.0,5393.4,lose,0.503236212060912,4.5,0.42105263157894735,"1, 2",0
180,Hanhwa,Lotte,3,7,9.0,3.0,0,3.2,3.6,한현희,장민재,18:30,목,대전,6116,5,2023,0,0.0,17.2,33.0,20230518,6269.0,5858.6,win,0.4229972886369238,8.0,0.38235294117647056,"1, 2",0
182,KT,Doosan,6,1,9.0,4.0,0,4.6,5.8,엄상백,최승용,18:30,금,수원,6817,5,2023,0,0.0,19.9,27.0,20230519,15470.0,10555.0,even,0.3942901838091514,8.0,0.29411764705882354,"0, 2",1
183,LG,Hanhwa,3,1,1.0,8.0,0,7.6,2.8,C. 켈리,문동주,18:30,금,잠실,19798,5,2023,0,0.0,22.7,24.0,20230519,9155.0,10291.6,win,0.5874047631733177,9.5,0.631578947368421,"2, 1",0
184,NC,Samsung,4,5,4.0,7.0,0,3.4,4.2,백정현,이용준,18:30,금,창원,8493,5,2023,0,1.5,18.9,21.5,20230519,4344.0,6111.2,win,0.5493839233326814,3.5,0.5277777777777778,0,0
185,Lotte,SSG,7,5,2.0,1.0,0,4.8,4.0,박세웅,박종훈,18:30,금,사직,19011,5,2023,0,4.0,17.4,21.5,20230519,13350.0,14752.2,win,0.49253772901932397,2.0,0.6363636363636364,0,0
187,KT,Doosan,0,6,10.0,5.0,0,5.8,5.0,R. 알칸타라,배제성,17:00,토,수원,13253,5,2023,0,0.0,19.9,33.0,20230520,6817.0,11171.6,win,0.41369606003752346,7.0,0.3142857142857143,"1, 1",1
188,LG,Hanhwa,1,1,1.0,9.0,0,6.8,2.0,A. 플럿코,이태양,17:00,토,잠실,23750,5,2023,0,0.0,21.6,28.0,20230520,19798.0,11826.2,win,0.5915278103731518,10.5,0.6410256410256411,"2, 1",0
189,NC,Samsung,14,3,5.0,8.0,0,3.4,4.4,E. 페디,최하늘,17:00,토,창원,14870,5,2023,0,0.0,18.5,25.75,20230520,8493.0,5152.6,lose,0.5447816280500307,2.5,0.5135135135135135,"1, 2",0
190,Lotte,SSG,0,5,3.0,2.0,0,5.2,4.6,김광현,D. 스트레일리,17:00,토,사직,22990,5,2023,0,0.0,18.3,25.75,20230520,19011.0,15685.8,win,0.5442170071562787,2.0,0.6470588235294118,0,0
192,KT,Doosan,7,3,9.0,4.0,0,5.2,4.6,W. 벤자민,최원준,14:00,일,수원,10521,5,2023,0,0.0,16.4,57.0,20230521,13253.0,13035.4,lose,0.39943390885932634,8.0,0.3055555555555556,"1, 1",1
193,LG,Hanhwa,4,1,1.0,8.0,0,5.4,1.6,김윤식,F. 페냐,14:00,일,잠실,22054,5,2023,0,0.0,18.6,89.0,20230521,23750.0,14221.6,even,0.5910686628807434,10.5,0.6410256410256411,"1, 1",1
194,NC,Samsung,1,2,4.0,7.0,0,5.8,4.2,오승환,류진욱,14:00,일,창원,10910,5,2023,0,0.0,21.6,62.333333333333336,20230521,14870.0,7338.8,win,0.5755515955394706,3.5,0.5263157894736842,"1, 2",0
195,Lotte,SSG,3,6,2.0,1.0,0,3.6,4.0,K. 맥카티,C. 반즈,14:00,일,사직,22990,5,2023,0,0.0,22.0,62.333333333333336,20230521,22990.0,15685.8,lose,0.5280153604468494,2.0,0.6285714285714286,"1, 2",0
196,KT,Kiwoom,1,3,9.0,6.0,0,4.2,3.4,정찬헌,B. 슐서,18:30,화,수원,4203,5,2023,0,0.0,18.1,59.0,20230523,10521.0,12952.2,win,0.41214706753155866,3.5,0.32432432432432434,"0, 3",0
197,SSG,LG,1,9,1.0,1.0,0,4.6,4.8,임찬규,오원석,18:30,화,문학,12508,5,2023,0,0.0,18.9,67.0,20230523,20757.0,14676.8,win,0.5769794225698123,0.0,0.65,"1, 2",0
198,Doosan,Samsung,7,5,4.0,7.0,0,4.4,3.6,장원준,원태인,18:30,화,잠실,10733,5,2023,0,0.0,20.9,67.0,20230523,23750.0,20192.2,win,0.45897339827650807,2.5,0.5128205128205128,0,0
199,Lotte,NC,2,0,2.0,4.0,0,3.6,4.8,나균안,신민혁,18:30,화,사직,15047,5,2023,0,0.0,17.6,131.0,20230523,22990.0,17955.2,lose,0.5181758096497026,3.5,0.6111111111111112,"3, 0",0
200,Hanhwa,KIA,9,5,8.0,6.0,0,1.6,5.6,R. 산체스,S. 앤더슨,18:30,화,대전,6376,5,2023,0,0.0,17.2,82.2,20230523,6116.0,6079.0,lose,0.41225089539902654,5.5,0.35135135135135137,"2, 1",0
201,KT,Kiwoom,4,1,10.0,6.0,0,3.8,2.8,고영표,안우진,18:30,수,수원,5173,5,2023,0,0.0,18.3,41.0,20230524,4203.0,10052.8,lose,0.40800842992623815,4.5,0.3157894736842105,"0, 3",0
202,SSG,LG,5,3,2.0,1.0,0,4.2,5.2,R. 엘리아스,이지강,18:30,수,문학,16829,5,2023,0,0.0,18.7,40.0,20230524,12508.0,15637.8,lose,0.5663716814159292,1.0,0.6341463414634146,"1, 2",0
203,Doosan,Samsung,1,6,4.0,8.0,0,4.0,4.2,이승현,정철원,18:30,수,잠실,11108,5,2023,0,0.0,21.3,40.0,20230524,10733.0,20173.8,win,0.4692169005252019,3.5,0.525,"1, 2",0
204,Lotte,NC,1,3,3.0,5.0,0,3.8,3.8,최성영,한현희,18:30,수,사직,14244,5,2023,0,0.0,17.5,41.25,20230524,15047.0,18677.6,win,0.5240824024372552,4.5,0.6216216216216216,"3, 0",0
205,Hanhwa,KIA,2,4,9.0,7.0,0,3.0,5.0,최지민,강재민,18:30,수,대전,7004,5,2023,0,0.0,18.6,41.25,20230524,6376.0,6181.2,win,0.41596253293004193,4.5,0.3684210526315789,"2, 1",0
206,KT,Kiwoom,3,0,9.0,6.0,0,3.6,1.6,엄상백,E. 요키시,18:30,목,수원,5235,5,2023,0,0.0,19.6,36.0,20230525,5173.0,7993.4,win,0.4166184469390117,3.5,0.3333333333333333,"1, 2",0
207,SSG,LG,3,8,1.0,1.0,0,4.4,4.0,C. 켈리,송영진,18:30,목,문학,17575,5,2023,0,0.0,19.9,37.0,20230525,16829.0,17497.8,win,0.5704680837472252,0.0,0.6428571428571429,"1, 2",0
208,Doosan,Samsung,4,3,4.0,7.0,0,3.6,4.2,박정수,홍정우,18:30,목,잠실,11005,5,2023,0,0.0,22.0,37.0,20230525,11108.0,17980.8,lose,0.456128721224539,2.5,0.5121951219512195,"1, 2",0
209,Lotte,NC,11,1,2.0,4.0,0,2.6,4.4,박세웅,이용준,18:30,목,사직,15221,5,2023,0,0.0,18.5,32.6,20230525,14244.0,18856.4,lose,0.5178514504303474,3.5,0.6052631578947368,"2, 1",0
210,Hanhwa,KIA,4,3,8.0,6.0,0,2.8,4.4,윤대경,장현식,18:30,목,대전,8186,5,2023,0,0.0,19.8,29.0,20230525,7004.0,6380.6,lose,0.41147408562357934,5.5,0.358974358974359,"2, 1",0
211,KIA,LG,3,5,7.0,1.0,0,3.0,5.0,A. 플럿코,A. 메디나,18:30,금,광주,10954,5,2023,0,0.0,20.9,29.0,20230526,14617.0,12463.2,lose,0.5344418052256532,7.0,0.48717948717948717,"3, 0",0
212,NC,Hanhwa,11,0,5.0,9.0,0,3.8,3.4,E. 페디,김민우,18:30,금,창원,5952,5,2023,0,0.0,20.4,29.4,20230526,10910.0,8546.0,lose,0.571913357400722,5.0,0.5,"3, 0",0
213,Doosan,SSG,3,14,4.0,2.0,0,4.2,4.0,박종훈,R. 알칸타라,18:30,금,잠실,10428,5,2023,0,0.5,21.9,35.0,20230526,11005.0,16069.2,lose,0.45963471776942827,4.5,0.5238095238095238,"1, 2",0
214,Samsung,KT,1,4,8.0,10.0,0,3.8,3.0,배제성,양창섭,18:30,금,대구,12874,5,2023,0,0.0,21.3,25.0,20230526,10979.0,14848.4,lose,0.4413793103448276,3.5,0.43902439024390244,"3, 0",0
215,Kiwoom,Lotte,0,2,7.0,3.0,0,1.4,3.4,D. 스트레일리,A. 후라도,18:30,금,고척,11692,5,2023,0,0.5,21.9,35.0,20230526,5742.0,5768.6,win,0.5156701314522626,8.0,0.4222222222222222,0,0
216,KIA,LG,6,3,7.0,1.0,1,3.0,5.8,양현종,김윤식,14:00,토,광주,17931,5,2023,0,0.0,22.6,26.0,20230527,10954.0,12957.8,lose,0.5153809749171794,8.0,0.475,"2, 1",0
217,NC,Hanhwa,0,5,5.0,10.0,1,3.2,3.2,F. 페냐,이재학,14:00,토,창원,9558,5,2023,0,0.0,22.6,29.0,20230527,5952.0,8913.8,win,0.5689215401768668,6.0,0.5116279069767442,"3, 0",0
218,Samsung,KT,2,5,8.0,10.0,1,3.4,3.8,W. 벤자민,D. 뷰캐넌,14:00,토,대구,17305,5,2023,0,0.0,23.1,30.0,20230527,12874.0,14670.2,lose,0.4247136175693079,2.5,0.42857142857142855,"2, 1",0
219,Kiwoom,Lotte,5,6,7.0,3.0,1,1.0,3.8,C. 반즈,최원태,14:00,토,고척,16000,5,2023,0,26.0,19.8,26.0,20230527,11692.0,6792.4,lose,0.47145187601957583,9.0,0.41304347826086957,"0, 3",0
220,KIA,LG,1,7,6.0,1.0,0,4.2,5.6,임찬규,S. 앤더슨,14:00,일,광주,17015,5,2023,0,2.0,22.7,13.0,20230528,17931.0,14764.4,win,0.5239383623006629,7.0,0.4878048780487805,"2, 1",0
221,Samsung,KT,6,4,8.0,10.0,0,3.4,3.4,원태인,B. 슐서,14:00,일,대구,14523,5,2023,0,6.5,21.9,16.0,20230528,17305.0,13767.8,lose,0.4184974269219717,1.5,0.4186046511627907,"1, 2",0
222,Kiwoom,Lotte,7,5,7.0,3.0,0,1.8,4.4,정찬헌,나균안,14:00,일,고척,16000,5,2023,0,48.0,19.2,11.0,20230528,16000.0,8865.6,lose,0.4695573511599025,10.0,0.40425531914893614,"0, 3",0
223,KIA,KT,6,1,7.0,10.0,0,3.4,4.0,이의리,고영표,18:30,화,광주,5352,5,2023,0,5.5,21.4,15.0,20230530,17015.0,15909.4,even,0.5058477532316531,4.5,0.47619047619047616,0,0
224,LG,Lotte,3,1,1.0,3.0,0,5.2,5.0,유영찬,한현희,18:30,화,잠실,20330,5,2023,0,0.0,24.3,34.0,20230530,22054.0,16919.0,win,0.5972978068246088,2.0,0.6521739130434783,"1, 2",0
225,NC,Doosan,5,0,5.0,5.0,0,3.0,3.6,T. 와이드너,최원준,18:30,화,창원,3180,5,2023,0,4.0,20.3,24.75,20230530,9558.0,9956.6,win,0.5544821221233142,0.5,0.5,"1, 2",0
226,SSG,Samsung,3,2,2.0,8.0,0,5.8,3.6,K. 맥카티,A. 수아레즈,18:30,화,문학,10232,5,2023,0,0.0,23.1,34.0,20230530,17575.0,18133.8,win,0.5547796773416808,9.0,0.6363636363636364,"2, 1",0
227,Hanhwa,Kiwoom,7,1,10.0,7.0,0,4.0,2.6,R. 산체스,안우진,18:30,화,대전,4486,5,2023,0,0.0,20.8,24.75,20230530,8186.0,6790.2,win,0.4162582876909772,3.0,0.38095238095238093,0,0
228,KIA,KT,7,1,6.0,10.0,0,3.8,3.4,윤영철,엄상백,18:30,수,광주,7244,5,2023,0,1.5,22.1,18.0,20230531,5352.0,13173.8,win,0.520049240869922,5.5,0.4883720930232558,0,0
229,LG,Lotte,1,7,1.0,3.0,0,5.2,5.0,박세웅,C. 켈리,18:30,수,잠실,21269,5,2023,0,0.0,23.6,31.0,20230531,20330.0,19017.4,win,0.6233390718776454,3.0,0.6595744680851063,"2, 1",0
230,NC,Doosan,2,3,4.0,5.0,0,4.0,3.0,곽빈,이용준,18:30,수,창원,4180,5,2023,0,0.0,20.9,31.0,20230531,3180.0,8894.0,win,0.5670808441699333,0.5,0.5111111111111111,"2, 1",0
231,SSG,Samsung,2,3,2.0,8.0,0,5.2,2.8,백정현,R. 엘리아스,18:30,수,문학,10745,5,2023,0,0.0,21.8,31.0,20230531,10232.0,15580.2,win,0.5823356885748567,10.0,0.6444444444444445,"2, 1",0
232,Hanhwa,Kiwoom,3,15,9.0,7.0,0,3.6,2.6,E. 요키시,장민재,18:30,수,대전,4384,5,2023,0,0.0,21.1,23.0,20230531,4486.0,6433.6,win,0.421831869510665,3.0,0.3953488372093023,"1, 2",0
233,LG,Lotte,6,1,1.0,3.0,0,3.8,4.2,A. 플럿코,C. 반즈,18:30,목,잠실,22020,6,2023,0,0.0,23.6,38.0,20230601,21269.0,21440.2,lose,0.6088307139235839,2.0,0.6458333333333334,"1, 2",0
234,SSG,Samsung,14,2,2.0,8.0,0,5.4,2.8,문승원,양창섭,18:30,목,문학,9028,6,2023,0,0.0,21.7,38.0,20230601,10745.0,13577.8,lose,0.5787886272929369,9.0,0.6304347826086957,"1, 2",0
