,date,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수
239,20230602,롯데,KIA,14,2,3.0,6.0,0,4.0,4.6,D. 스트레일리,양현종,18:30,금,사직,18996
240,20230602,한화,삼성,7,8,9.0,8.0,0,4.4,3.0,D. 뷰캐넌,김민우,18:30,금,대전,6675
241,20230603,KT,두산,13,3,10.0,5.0,0,2.4,4.0,박영현,김동주,17:00,토,수원,12155
242,20230603,LG,NC,3,7,1.0,5.0,0,3.8,5.4,E. 페디,임찬규,17:00,토,잠실,18890
243,20230603,SSG,키움,2,1,2.0,8.0,0,7.2,5.6,노경은,양현,17:00,토,문학,19071
244,20230603,롯데,KIA,6,5,3.0,6.0,0,5.6,4.4,김원중,최지민,17:00,토,사직,22990
245,20230603,한화,삼성,2,7,9.0,8.0,0,5.8,4.2,홍정우,정우람,17:00,토,대전,12000
246,20230604,KT,두산,5,2,9.0,4.0,0,4.0,3.8,주권,최승용,17:00,일,수원,10239
247,20230604,LG,NC,1,3,1.0,3.0,0,3.0,4.6,이재학,이지강,17:00,일,잠실,15096
248,20230604,SSG,키움,3,4,1.0,7.0,0,4.8,4.4,김성진,최민준,17:00,일,문학,17007
249,20230604,롯데,KIA,0,6,2.0,6.0,0,5.8,4.2,이의리,한현희,14:00,일,사직,22990
250,20230604,한화,삼성,10,5,8.0,6.0,0,5.2,4.4,김범수,A. 수아레즈,17:00,일,대전,12000
251,20230606,KIA,SSG,1,2,5.0,1.0,1,5.2,4.8,R. 엘리아스,윤영철,14:00,화,광주,15130
252,20230606,두산,한화,4,1,4.0,8.0,1,3.6,5.8,장원준,장민재,14:00,화,잠실,21146
253,20230606,롯데,KT,1,4,2.0,9.0,1,5.6,4.2,고영표,박세웅,17:00,화,사직,20441
254,20230606,삼성,NC,9,6,7.0,3.0,1,5.0,5.2,백정현,T. 와이드너,17:00,화,대구,14639
255,20230606,키움,LG,1,9,7.0,1.0,1,5.0,2.6,C. 켈리,E. 요키시,14:00,화,고척,14903
256,20230607,KIA,SSG,8,9,6.0,1.0,0,4.2,4.8,이로운,양현종,18:30,수,광주,7569
257,20230607,두산,한화,6,3,4.0,9.0,0,4.4,5.4,이형범,김범수,18:30,수,잠실,8497
258,20230607,롯데,KT,2,3,2.0,9.0,0,4.4,4.8,손동현,김도규,18:30,수,사직,10066
259,20230607,삼성,NC,0,4,6.0,3.0,0,6.2,5.4,이용준,홍정우,18:30,수,대구,7119
260,20230607,키움,LG,5,5,7.0,1.0,0,2.2,4.2,A. 후라도,A. 플럿코,18:30,수,고척,5390
261,20230608,KIA,SSG,4,5,7.0,1.0,0,4.4,3.8,이로운,최지민,18:30,목,광주,6646
262,20230608,두산,한화,2,1,5.0,10.0,0,5.0,4.6,R. 알칸타라,김민우,18:30,목,잠실,8509
263,20230608,롯데,KT,6,7,3.0,9.0,0,4.6,5.2,이상동,윤명준,18:30,목,사직,10504
264,20230608,삼성,NC,1,7,7.0,4.0,0,5.8,5.8,최성영,황동재,18:30,목,대구,5989
265,20230608,키움,LG,13,0,8.0,2.0,0,2.6,4.0,최원태,김윤식,18:30,목,고척,6076
266,20230609,KT,키움,3,2,9.0,8.0,0,6.4,4.8,손동현,이명종,18:30,금,수원,5033
267,20230609,NC,SSG,5,2,4.0,1.0,0,5.4,4.2,E. 페디,오원석,18:30,금,창원,5110
268,20230609,두산,KIA,3,7,5.0,8.0,0,3.4,4.8,이준영,김동주,18:30,금,잠실,16250
269,20230609,삼성,롯데,1,5,8.0,3.0,0,4.4,3.0,나균안,원태인,18:30,금,대구,15893
270,20230609,한화,LG,6,5,10.0,2.0,0,3.4,3.6,박상원,고우석,18:30,금,대전,6005
271,20230610,KT,키움,2,5,9.0,8.0,0,4.4,5.0,안우진,이선우,17:00,토,수원,9622
272,20230610,NC,SSG,7,0,4.0,1.0,0,5.0,4.2,이재학,K. 맥카티,17:00,토,창원,11026
273,20230610,두산,KIA,3,6,5.0,6.0,0,3.4,5.2,이의리,최승용,17:00,토,잠실,22233
274,20230610,삼성,롯데,9,7,8.0,3.0,0,3.2,2.8,A. 수아레즈,한현희,17:00,토,대구,24000
275,20230610,한화,LG,7,0,10.0,2.0,0,4.2,4.0,R. 산체스,이민호,17:00,토,대전,11072
276,20230611,KT,키움,5,14,9.0,8.0,0,3.8,5.2,장재영,주권,17:00,일,수원,6806
277,20230611,NC,SSG,8,4,4.0,1.0,0,5.8,3.6,김시훈,안상현,17:00,일,창원,7210
278,20230611,두산,KIA,3,2,5.0,6.0,0,3.6,5.2,곽빈,윤영철,17:00,일,잠실,18623
279,20230611,삼성,롯데,6,4,8.0,4.0,0,4.0,4.2,홍정우,김도규,17:00,일,대구,18496
280,20230611,한화,LG,7,13,10.0,2.0,0,3.6,3.8,유영찬,김기중,17:00,일,대전,7601
281,20230613,LG,삼성,2,1,2.0,8.0,0,4.6,3.4,함덕주,최채흥,18:30,화,잠실,11103
282,20230613,NC,두산,4,11,3.0,5.0,0,6.2,3.4,장원준,이용준,18:30,화,창원,3699
283,20230613,SSG,KT,8,1,1.0,9.0,0,4.0,4.0,R. 엘리아스,엄상백,18:30,화,문학,6568
284,20230613,롯데,한화,7,5,4.0,10.0,0,4.8,4.8,진승현,문동주,18:30,화,사직,16007
285,20230613,키움,KIA,1,0,8.0,8.0,0,7.8,5.4,A. 후라도,양현종,18:30,화,고척,7834
286,20230614,LG,삼성,3,2,2.0,8.0,0,4.0,3.6,유영찬,D. 뷰캐넌,18:30,수,잠실,11725
287,20230614,NC,두산,5,4,4.0,5.0,0,6.2,4.4,이용찬,홍건희,18:30,수,창원,3154
288,20230614,SSG,KT,4,14,1.0,9.0,0,3.8,3.6,배제성,박종훈,18:30,수,문학,6579
289,20230614,롯데,한화,4,8,4.0,10.0,0,5.8,5.2,한승주,D. 스트레일리,18:30,수,사직,10803
290,20230614,키움,KIA,2,1,6.0,8.0,0,7.0,3.8,최원태,S. 앤더슨,18:30,수,고척,8016
291,20230615,LG,삼성,9,3,1.0,7.0,0,4.6,3.8,이정용,홍정우,18:30,목,잠실,12023
292,20230615,NC,두산,10,3,2.0,4.0,0,5.8,4.8,조민석,최원준,18:30,목,창원,3633
293,20230615,SSG,KT,3,7,1.0,8.0,0,3.6,5.0,고영표,오원석,18:30,목,문학,6736
294,20230615,롯데,한화,4,5,3.0,9.0,0,5.4,6.6,박상원,김도규,18:30,목,사직,12594
295,20230615,키움,KIA,4,8,5.0,7.0,0,4.8,3.2,장현식,이명종,18:30,목,고척,8528
296,20230616,KIA,NC,13,11,7.0,3.0,0,3.4,6.8,임기영,임정호,18:30,금,광주,10170
297,20230616,KT,삼성,7,6,9.0,8.0,0,5.8,4.2,김재윤,이승현,18:30,금,수원,6998
298,20230616,LG,두산,7,4,1.0,5.0,0,5.4,4.8,유영찬,이영하,18:30,금,잠실,18826
299,20230616,SSG,롯데,12,1,2.0,4.0,0,3.8,5.2,K. 맥카티,한현희,18:30,금,문학,18013
300,20230616,한화,키움,2,2,10.0,6.0,0,6.4,5.2,R. 산체스,안우진,18:30,금,대전,7005
301,20230617,KIA,NC,7,10,7.0,3.0,0,4.8,7.6,T. 와이드너,윤영철,17:00,토,광주,15992
302,20230617,KT,삼성,6,5,9.0,9.0,0,6.8,3.6,이상동,백정현,17:00,토,수원,14935
303,20230617,LG,두산,4,7,1.0,5.0,0,6.8,5.0,곽빈,C. 켈리,17:00,토,잠실,22878
304,20230617,SSG,롯데,8,5,2.0,4.0,0,6.2,4.0,이로운,구승민,17:00,토,문학,23000
305,20230617,한화,키움,6,9,10.0,7.0,0,5.4,4.6,이명종,강재민,17:00,토,대전,11008
306,20230618,KIA,NC,7,7,6.0,2.0,0,5.8,8.0,양현종,이용준,17:00,일,광주,13967
307,20230618,KT,삼성,5,7,7.0,8.0,0,7.0,3.4,문용익,Jeon Y.,17:00,일,수원,10137
308,20230618,LG,두산,15,3,1.0,4.0,0,5.0,5.8,A. 플럿코,장원준,17:00,일,잠실,19038
309,20230618,SSG,롯데,2,7,1.0,3.0,0,7.0,4.2,C. 반즈,R. 엘리아스,17:00,일,문학,19156
310,20230618,한화,키움,5,6,9.0,5.0,0,5.2,3.6,하영민,남지민,17:00,일,대전,8163
311,20230620,KT,롯데,5,2,9.0,4.0,0,7.8,4.2,배제성,한현희,18:30,화,수원,5773
312,20230620,NC,LG,8,4,3.0,1.0,0,8.6,7.6,송명기,이상영,18:30,화,창원,3433
313,20230620,두산,SSG,1,6,5.0,2.0,0,4.2,5.8,노경은,이영하,18:30,화,잠실,6186
314,20230620,삼성,키움,2,7,9.0,6.0,0,4.6,4.6,최원태,D. 뷰캐넌,18:30,화,대구,7667
315,20230620,한화,KIA,4,6,10.0,7.0,0,5.2,7.2,S. 앤더슨,한승주,18:30,화,대전,5451
316,20230621,KT,롯데,8,2,7.0,3.0,0,6.0,3.8,고영표,나균안,18:30,수,수원,6024
317,20230621,NC,LG,3,9,2.0,1.0,0,9.2,7.8,고우석,천사민,18:30,수,창원,3571
318,20230621,두산,SSG,1,3,5.0,1.0,0,3.6,6.2,오원석,최원준,18:30,수,잠실,5473
319,20230621,삼성,키움,0,2,8.0,5.0,0,4.6,5.6,원종현,김대우,18:30,수,대구,7453
320,20230621,한화,KIA,7,4,9.0,6.0,0,4.4,8.2,F. 페냐,김유신,18:30,수,대전,5207
321,20230622,KT,롯데,4,2,7.0,3.0,0,6.2,3.4,W. 벤자민,이인복,18:30,목,수원,7861
322,20230622,NC,LG,3,4,2.0,1.0,0,7.8,7.8,박명근,천사민,18:30,목,창원,4997
323,20230622,두산,SSG,3,5,5.0,1.0,0,3.2,6.2,K. 맥카티,김명신,18:30,목,잠실,7291
324,20230622,삼성,키움,1,2,8.0,4.0,0,4.0,5.2,안우진,A. 수아레즈,18:30,목,대구,10176
325,20230622,한화,KIA,1,0,9.0,7.0,0,4.8,7.4,이태양,이의리,18:30,목,대전,7675
326,20230623,KIA,KT,3,10,7.0,6.0,0,4.8,5.6,W. 쿠에바스,황동하,18:30,금,광주,9018
327,20230623,LG,롯데,1,2,1.0,4.0,0,7.2,3.6,박세웅,고우석,18:30,금,잠실,21089
328,20230623,NC,한화,2,6,2.0,9.0,0,6.2,4.6,R. 산체스,T. 와이드너,18:30,금,창원,6376
329,20230623,SSG,삼성,6,0,1.0,8.0,0,4.8,3.0,김광현,백정현,18:30,금,문학,12744
330,20230623,키움,두산,1,2,4.0,5.0,0,5.2,3.0,곽빈,하영민,18:30,금,고척,7316
331,20230624,KIA,KT,4,1,8.0,7.0,0,4.0,6.4,양현종,엄상백,17:00,토,광주,14043
332,20230624,LG,롯데,9,1,2.0,4.0,0,6.6,3.0,A. 플럿코,C. 반즈,17:00,토,잠실,23750
333,20230624,NC,한화,1,7,3.0,10.0,0,4.6,4.6,문동주,이용준,17:00,토,창원,13791
334,20230624,SSG,삼성,13,10,1.0,10.0,0,4.4,2.0,노경은,이승현,17:00,토,문학,20062
335,20230624,키움,두산,4,2,5.0,6.0,0,3.6,2.0,A. 후라도,B. 브랜든,17:00,토,고척,11717
336,20230625,LG,롯데,7,3,2.0,5.0,0,5.4,1.8,김진성,구승민,17:00,일,잠실,20846
337,20230625,SSG,삼성,2,5,1.0,10.0,0,6.6,2.6,D. 뷰캐넌,조성훈,17:00,일,문학,14722
338,20230625,키움,두산,2,17,5.0,6.0,0,3.2,1.8,R. 알칸타라,I. 맥키니,14:00,일,고척,9549
339,20230627,KIA,키움,1,8,7.0,4.0,0,3.4,2.2,정찬헌,이의리,18:30,화,광주,5349
340,20230627,SSG,LG,0,14,1.0,1.0,0,5.8,6.0,임찬규,오원석,18:30,화,문학,12244
341,20230627,두산,NC,3,2,5.0,2.0,0,5.0,3.4,박치국,류진욱,18:30,화,잠실,5302
342,20230627,롯데,삼성,5,3,4.0,9.0,0,2.0,3.2,김원중,이승현,18:30,화,사직,11654
343,20230627,한화,KT,4,1,9.0,6.0,0,5.0,5.6,F. 페냐,고영표,18:30,화,대전,4625
344,20230628,KIA,키움,5,7,8.0,5.0,0,2.4,3.4,이명종,황동하,18:30,수,광주,4816
345,20230628,SSG,LG,6,8,2.0,1.0,0,5.2,7.0,박명근,노경은,18:30,수,문학,11045
346,20230628,두산,NC,1,4,6.0,3.0,0,5.4,2.2,E. 페디,장원준,18:30,수,잠실,5400
347,20230628,롯데,삼성,9,6,5.0,10.0,0,2.6,3.8,심재민,A. 수아레즈,18:30,수,사직,13787
348,20230628,한화,KT,6,4,9.0,7.0,0,5.0,4.8,김범수,손동현,18:30,수,대전,5007
349,20230630,KT,NC,3,2,7.0,3.0,0,4.0,2.4,박영현,류진욱,18:30,금,수원,4596
350,20230630,LG,KIA,5,4,1.0,9.0,0,7.8,2.6,박명근,임기영,18:30,금,잠실,20568
351,20230630,롯데,두산,1,0,5.0,6.0,0,4.0,5.0,김원중,홍건희,18:30,금,울산,6894
352,20230630,삼성,한화,1,6,10.0,9.0,0,4.8,4.8,문동주,최채흥,18:30,금,대구,8114
353,20230630,키움,SSG,3,7,5.0,2.0,0,4.4,5.4,김광현,A. 후라도,18:30,금,고척,7164
354,20230701,KT,NC,7,6,7.0,4.0,0,3.8,2.2,김재윤,이용찬,18:00,토,수원,9551
355,20230701,LG,KIA,3,5,1.0,9.0,0,8.6,3.4,김기훈,A. 플럿코,18:00,토,잠실,23750
356,20230701,롯데,두산,1,2,4.0,6.0,0,3.8,4.6,곽빈,C. 반즈,18:00,토,울산,10013
357,20230701,삼성,한화,4,10,10.0,8.0,0,5.0,5.8,R. 산체스,D. 뷰캐넌,18:00,토,대구,18151
358,20230701,키움,SSG,6,3,5.0,2.0,0,4.8,5.6,I. 맥키니,R. 엘리아스,18:00,토,고척,10836
359,20230702,KT,NC,5,0,7.0,5.0,0,3.2,3.0,고영표,신민혁,17:00,일,수원,5406
360,20230702,LG,KIA,3,1,1.0,9.0,0,7.4,3.8,정우영,S. 앤더슨,17:00,일,잠실,20959
361,20230702,롯데,두산,2,4,5.0,6.0,0,3.8,4.6,김명신,구승민,17:00,일,울산,7588
362,20230702,삼성,한화,2,1,10.0,8.0,0,3.8,6.6,원태인,F. 페냐,17:00,일,대구,12395
363,20230702,키움,SSG,5,9,5.0,2.0,0,5.2,3.6,고효준,원종현,14:00,일,고척,9512
364,20230704,삼성,두산,3,5,10.0,6.0,0,3.2,2.0,정철원,오승환,18:30,화,포항,4182
365,20230704,키움,NC,8,4,5.0,5.0,0,5.8,2.8,안우진,이준호,18:30,화,고척,4474
366,20230705,LG,KT,4,8,1.0,7.0,0,6.6,4.0,W. 벤자민,임찬규,18:30,수,잠실,9707
367,20230705,SSG,KIA,3,17,2.0,9.0,0,5.0,3.2,윤영철,박종훈,18:30,수,문학,13025
368,20230705,삼성,두산,4,7,10.0,6.0,0,3.2,2.4,이영하,황동재,18:30,수,포항,5902
369,20230705,키움,NC,2,0,3.0,6.0,0,5.8,3.2,장재영,E. 페디,18:30,수,고척,4027
370,20230705,한화,롯데,5,3,8.0,6.0,0,5.4,3.6,한승주,나균안,18:30,수,대전,7760
371,20230706,LG,KT,8,7,1.0,7.0,0,4.6,5.4,정우영,김민수,18:30,목,잠실,10736
372,20230706,SSG,KIA,6,7,2.0,9.0,0,5.6,6.4,양현종,김광현,18:30,목,문학,17513
373,20230706,삼성,두산,1,5,10.0,4.0,0,2.8,3.6,B. 브랜든,최채흥,18:30,목,포항,6923
374,20230706,키움,NC,4,5,3.0,6.0,0,4.8,2.4,김시훈,이명종,18:30,목,고척,4013
375,20230706,한화,롯데,3,4,8.0,6.0,0,5.6,3.2,C. 반즈,문동주,18:30,목,대전,10061
376,20230707,KT,KIA,2,6,7.0,9.0,0,6.0,6.8,최지민,손동현,18:30,금,수원,16315
377,20230707,두산,키움,10,0,4.0,4.0,0,4.6,5.0,곽빈,I. 맥키니,18:30,금,잠실,14123
378,20230708,KT,KIA,0,7,7.0,8.0,0,5.8,7.2,이의리,고영표,18:00,토,수원,18700
379,20230708,NC,삼성,0,8,6.0,10.0,0,3.0,2.8,D. 뷰캐넌,신민혁,18:00,토,창원,12462
380,20230708,두산,키움,5,2,3.0,4.0,0,6.2,3.8,R. 알칸타라,최원태,18:00,토,잠실,19676
381,20230708,롯데,LG,3,12,6.0,1.0,0,2.2,4.6,A. 플럿코,박세웅,18:00,토,사직,19496
382,20230708,한화,SSG,7,9,9.0,2.0,0,5.0,5.6,R. 엘리아스,R. 산체스,18:00,토,대전,12000
383,20230709,KT,KIA,1,5,8.0,8.0,0,4.4,7.6,M. 산체스,배제성,17:00,일,수원,18700
384,20230709,NC,삼성,0,7,6.0,10.0,0,1.8,3.6,A. 수아레즈,송명기,17:00,일,창원,8522
385,20230709,두산,키움,9,2,3.0,4.0,0,6.4,3.2,최원준,정찬헌,17:00,일,잠실,11472
386,20230709,롯데,LG,7,4,6.0,1.0,0,2.6,6.0,이인복,이정용,17:00,일,사직,15860
387,20230709,한화,SSG,7,0,9.0,2.0,0,5.2,6.0,F. 페냐,오원석,17:00,일,대전,10168
388,20230711,키움,KT,2,4,5.0,8.0,0,2.0,3.6,W. 벤자민,안우진,18:30,화,고척,4217
389,20230712,KIA,삼성,3,2,8.0,10.0,0,8.4,4.6,윤영철,원태인,18:30,수,광주,8470
390,20230712,LG,한화,1,2,1.0,9.0,0,6.2,4.6,문동주,C. 켈리,18:30,수,잠실,17812
391,20230712,NC,롯데,11,2,6.0,5.0,0,1.8,3.8,E. 페디,나균안,18:30,수,창원,13074
392,20230712,SSG,두산,1,4,2.0,3.0,0,5.4,7.2,B. 브랜든,문승원,18:30,수,문학,19699
393,20230712,키움,KT,3,4,5.0,8.0,0,2.0,2.8,W. 쿠에바스,김재웅,18:30,수,고척,3890
394,20230713,KIA,삼성,1,4,8.0,10.0,0,5.6,4.4,D. 뷰캐넌,양현종,18:30,목,광주,7085
395,20230713,NC,롯데,13,3,6.0,6.0,0,3.2,3.8,T. 와이드너,C. 반즈,18:30,목,창원,10316
396,20230713,키움,KT,0,9,6.0,8.0,0,1.8,2.2,고영표,I. 맥키니,18:30,목,고척,4520
397,20230721,KIA,두산,2,5,8.0,3.0,0,4.4,6.6,R. 알칸타라,M. 산체스,18:30,금,광주,9779
398,20230721,LG,SSG,4,6,1.0,2.0,0,5.8,3.8,김광현,C. 켈리,18:30,금,잠실,17524
399,20230721,롯데,키움,2,0,6.0,6.0,0,3.8,1.8,C. 반즈,안우진,18:30,금,사직,13431
400,20230721,삼성,KT,2,7,10.0,7.0,0,4.4,3.6,W. 쿠에바스,장필준,18:30,금,대구,7833
401,20230721,한화,NC,3,9,9.0,4.0,0,4.8,5.8,E. 페디,R. 산체스,18:30,금,대전,8475
402,20230722,롯데,키움,3,5,5.0,7.0,0,3.4,1.4,A. 후라도,박세웅,18:00,토,사직,14266
403,20230722,삼성,KT,5,2,10.0,7.0,0,4.6,5.0,김태훈,박영현,18:00,토,대구,10356
404,20230722,한화,NC,5,7,9.0,4.0,0,4.4,6.6,이용찬,박상원,18:00,토,대전,10021
405,20230723,롯데,키움,6,7,6.0,6.0,0,3.4,2.0,김동혁,김원중,17:00,일,사직,11470
406,20230723,삼성,KT,7,8,10.0,7.0,0,4.0,5.2,이상동,김태훈,17:00,일,대구,8613
407,20230725,KT,LG,4,1,7.0,1.0,0,6.0,5.8,W. 벤자민,A. 플럿코,18:30,화,수원,7948
408,20230725,NC,KIA,5,3,4.0,8.0,0,8.0,3.6,김태현,최지민,18:30,화,창원,5668
409,20230725,두산,롯데,8,5,3.0,7.0,0,6.6,3.2,B. 브랜든,나균안,18:30,화,잠실,12700
410,20230725,삼성,SSG,5,1,10.0,2.0,0,4.0,4.4,A. 수아레즈,오원석,18:30,화,대구,5557
411,20230725,키움,한화,6,16,5.0,9.0,0,3.0,4.8,장시환,이명종,18:30,화,고척,9886
412,20230726,KT,LG,4,3,6.0,1.0,0,6.0,4.4,손동현,고우석,18:30,수,수원,8134
413,20230726,NC,KIA,3,13,4.0,8.0,0,9.0,2.8,M. 산체스,송명기,18:30,수,창원,6325
414,20230726,두산,롯데,2,7,3.0,7.0,0,6.2,3.8,A. 윌커슨,곽빈,18:30,수,잠실,13620
415,20230726,삼성,SSG,7,8,10.0,2.0,0,4.6,3.4,문승원,김태훈,18:30,수,대구,6955
416,20230726,키움,한화,4,5,6.0,9.0,0,3.6,6.6,박상원,김동혁,18:30,수,고척,11324
417,20230727,KT,LG,6,9,5.0,1.0,0,5.0,2.6,정우영,이상동,18:30,목,수원,8413
418,20230727,NC,KIA,4,0,4.0,8.0,0,7.4,4.4,E. 페디,양현종,18:30,목,창원,7279
419,20230727,두산,롯데,1,9,3.0,7.0,0,5.6,4.6,C. 반즈,최원준,18:30,목,잠실,12511
420,20230727,삼성,SSG,6,5,10.0,2.0,0,5.2,3.2,최지광,백승건,18:30,목,대구,7663
421,20230727,키움,한화,2,0,7.0,9.0,0,4.4,6.2,안우진,R. 산체스,18:30,목,고척,11650
422,20230728,KIA,롯데,6,5,8.0,7.0,0,3.8,6.0,이의리,박세웅,18:30,금,광주,10295
423,20230728,NC,KT,2,10,4.0,7.0,0,5.6,4.8,엄상백,김영규,18:30,금,창원,4676
424,20230728,SSG,한화,3,4,2.0,9.0,0,4.2,5.8,주현상,서진용,18:30,금,문학,14386
425,20230728,두산,LG,2,9,3.0,1.0,0,4.0,3.6,C. 켈리,R. 알칸타라,18:30,금,잠실,16987
426,20230728,키움,삼성,5,5,7.0,10.0,0,4.8,6.0,A. 후라도,원태인,18:30,금,고척,7755
427,20230729,KIA,롯데,4,1,8.0,7.0,0,4.8,6.4,윤영철,이인복,18:00,토,광주,14754
428,20230729,NC,KT,2,8,4.0,5.0,0,4.2,6.4,배제성,정구범,18:00,토,창원,8309
429,20230729,SSG,한화,6,3,2.0,9.0,0,4.6,6.0,박종훈,장민재,18:00,토,문학,21344
430,20230729,두산,LG,6,7,3.0,1.0,0,3.6,5.2,고우석,홍건희,18:00,토,잠실,21126
431,20230729,키움,삼성,2,7,7.0,10.0,0,4.8,6.0,D. 뷰캐넌,김동혁,18:00,토,고척,11851
432,20230730,KIA,롯데,6,3,8.0,7.0,0,5.2,5.4,T. 파노니,한현희,17:00,일,광주,11796
433,20230730,NC,KT,2,5,5.0,5.0,0,3.2,6.4,W. 벤자민,신민혁,17:00,일,창원,6181
434,20230730,SSG,한화,6,1,2.0,9.0,0,4.6,5.6,오원석,김범수,17:00,일,문학,18158
435,20230730,두산,LG,0,10,3.0,1.0,0,3.8,5.8,조원태,B. 브랜든,17:00,일,잠실,19500
436,20230730,키움,삼성,6,10,7.0,10.0,0,3.8,6.0,백정현,장재영,14:00,일,고척,11235
437,20230801,KT,SSG,8,0,4.0,2.0,0,6.6,5.6,고영표,K. 맥카티,18:30,화,수원,7831
438,20230801,LG,키움,4,2,1.0,7.0,0,7.6,3.8,임찬규,I. 맥키니,18:30,화,잠실,12159
439,20230801,롯데,NC,3,6,7.0,5.0,0,5.0,2.6,임정호,진승현,18:30,화,사직,13326
440,20230801,삼성,KIA,8,11,10.0,8.0,0,7.0,5.8,최지민,우규민,18:30,화,포항,6912
441,20230801,한화,두산,3,8,9.0,4.0,0,2.6,2.2,곽빈,문동주,18:30,화,대전,10225
442,20230802,KT,SSG,1,0,4.0,2.0,0,7.4,4.0,W. 쿠에바스,김광현,18:30,수,수원,7780
443,20230802,LG,키움,6,3,1.0,8.0,0,7.8,3.4,함덕주,안우진,18:30,수,잠실,11740
444,20230802,롯데,NC,6,3,8.0,5.0,0,4.2,3.2,C. 반즈,E. 페디,18:30,수,사직,11444
445,20230802,삼성,KIA,7,6,10.0,8.0,0,7.2,5.4,오승환,정해영,18:30,수,포항,6477
446,20230802,한화,두산,1,4,9.0,4.0,0,2.2,3.4,박치국,김범수,18:30,수,대전,9011
447,20230803,KT,SSG,3,1,4.0,2.0,0,6.4,3.0,엄상백,R. 엘리아스,18:30,목,수원,7521
448,20230803,LG,키움,5,4,1.0,8.0,0,7.2,3.6,정우영,양현,18:30,목,잠실,12179
449,20230803,롯데,NC,1,8,6.0,5.0,0,3.6,3.0,T. 와이드너,박세웅,18:30,목,사직,10162
450,20230803,삼성,KIA,8,12,10.0,8.0,0,7.4,6.6,이의리,원태인,18:30,목,포항,6357
451,20230803,한화,두산,5,2,10.0,4.0,0,2.4,4.0,F. 페냐,R. 알칸타라,18:30,목,대전,9024
452,20230804,KIA,한화,9,3,7.0,9.0,0,7.8,2.6,윤영철,장민재,18:30,금,광주,11495
453,20230804,NC,키움,4,2,5.0,8.0,0,4.2,3.4,김시훈,정찬헌,18:30,금,창원,5107
454,20230804,두산,KT,3,4,4.0,3.0,0,4.0,5.0,배제성,정철원,18:30,금,잠실,6358
455,20230804,롯데,SSG,1,4,7.0,2.0,0,2.8,2.6,노경은,이인복,18:30,금,사직,8545
456,20230804,삼성,LG,5,4,10.0,1.0,0,8.0,6.4,김태훈,이우찬,18:30,금,대구,10856
457,20230805,KIA,한화,9,3,6.0,10.0,0,8.8,2.6,T. 파노니,한승혁,18:00,토,광주,13487
458,20230805,NC,키움,4,3,5.0,8.0,0,4.6,3.4,임정호,김성진,18:00,토,창원,8244
459,20230805,두산,KT,7,4,5.0,3.0,0,3.4,4.2,B. 브랜든,W. 벤자민,18:00,토,잠실,8847
460,20230805,롯데,SSG,6,9,7.0,2.0,0,2.8,2.2,노경은,김원중,18:00,토,사직,10670
461,20230805,삼성,LG,6,3,10.0,1.0,0,7.6,5.8,백정현,조원태,18:00,토,대구,15879
462,20230806,KIA,한화,4,4,6.0,10.0,0,9.4,3.0,정해영,이태양,17:00,일,광주,10125
463,20230806,NC,키움,12,7,5.0,8.0,0,5.0,2.8,송명기,I. 맥키니,17:00,일,창원,6583
464,20230806,두산,KT,1,3,5.0,3.0,0,4.8,4.0,고영표,곽빈,17:00,일,잠실,6744
465,20230806,롯데,SSG,1,0,7.0,2.0,0,3.4,2.8,구승민,문승원,17:00,일,사직,8162
466,20230806,삼성,LG,4,7,9.0,1.0,0,6.8,4.4,임찬규,김대우,17:00,일,대구,11446
467,20230808,KT,한화,7,2,3.0,10.0,0,3.0,3.2,W. 쿠에바스,R. 산체스,18:30,화,수원,9704
468,20230808,SSG,NC,0,2,2.0,4.0,0,2.8,6.2,E. 페디,김광현,18:30,화,문학,8131
469,20230808,두산,삼성,5,3,5.0,9.0,0,3.4,6.0,최승용,최채흥,18:30,화,잠실,8519
470,20230808,키움,롯데,1,3,8.0,7.0,0,3.8,3.0,최준용,임창민,18:30,화,고척,8376
471,20230809,KIA,LG,2,6,7.0,1.0,0,8.0,5.0,이정용,이의리,18:30,수,광주,3700
472,20230809,KT,한화,12,6,3.0,10.0,0,4.2,3.4,엄상백,F. 페냐,18:30,수,수원,10099
473,20230809,SSG,NC,2,1,2.0,4.0,0,2.8,6.0,R. 엘리아스,최성영,18:30,수,문학,6473
474,20230809,두산,삼성,4,6,5.0,9.0,0,3.6,5.2,김태훈,홍건희,18:30,수,잠실,8344
475,20230809,키움,롯데,10,8,8.0,7.0,0,3.4,2.4,A. 후라도,박세웅,18:30,수,고척,7424
476,20230810,키움,롯데,8,12,8.0,7.0,0,4.6,3.8,구승민,정찬헌,18:30,목,고척,6240
477,20230811,KT,NC,3,7,3.0,4.0,0,6.0,4.6,신민혁,W. 벤자민,18:30,금,수원,5969
478,20230811,LG,키움,5,3,1.0,8.0,0,5.0,5.8,유영찬,문성현,18:30,금,잠실,11910
479,20230811,SSG,삼성,4,5,2.0,9.0,0,3.0,4.8,장필준,서진용,18:30,금,문학,7495
480,20230811,롯데,KIA,7,1,6.0,7.0,0,6.0,7.2,A. 윌커슨,T. 파노니,18:30,금,사직,10118
