,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수,month,year,first_game,rain,temp,pm10,date,before_attendance,before_5game_avg,last_match
146,Lotte,Doosan,3,0,4.0,7.0,0,4.2,3.0,C. 반즈,최원준,18:30,수,사직,11435,05,2023,0,0.0,17.1,47.0,20230510,11643.0,13454.8,lose
147,Hanhwa,Samsung,5,1,9.0,7.0,0,5.0,5.0,F. 페냐,원태인,18:30,수,대전,5865,05,2023,0,0.0,15.8,41.0,20230510,5014.0,7812.4,lose
148,KIA,SSG,3,5,8.0,1.0,0,6.4,3.4,고효준,전상현,18:30,목,광주,8898,05,2023,0,0.0,17.9,35.0,20230511,8481.0,9224.2,lose
149,KT,NC,1,4,10.0,4.0,0,3.6,6.4,구창모,B. 슐서,18:30,목,수원,3934,05,2023,0,0.0,17.1,61.0,20230511,3734.0,8086.6,lose
150,LG,Kiwoom,1,0,2.0,8.0,0,4.8,4.6,임찬규,정찬헌,18:30,목,잠실,11773,05,2023,0,0.0,20.5,51.0,20230511,12125.0,18548.2,lose
151,Lotte,Doosan,7,6,4.0,8.0,0,3.8,2.4,김상수,홍건희,18:30,목,사직,13350,05,2023,0,0.0,16.4,43.0,20230511,11435.0,14160.8,win
152,Hanhwa,Samsung,4,0,9.0,8.0,0,6.0,5.0,남지민,A. 수아레즈,18:30,목,대전,6007,05,2023,0,0.0,17.6,40.0,20230511,5865.0,7537.0,win
153,KT,Lotte,2,1,10.0,4.0,0,3.2,4.2,김재윤,김진욱,18:30,금,수원,10937,05,2023,0,0.0,16.6,59.0,20230512,3934.0,7410.6,win
154,SSG,Hanhwa,2,5,1.0,9.0,0,3.8,5.2,장민재,박종훈,18:30,금,문학,14395,05,2023,0,0.0,16.8,52.0,20230512,7529.0,12677.6,lose
155,Doosan,KIA,6,1,8.0,8.0,0,3.0,4.6,김동주,이의리,18:30,금,잠실,20563,05,2023,0,0.0,19.5,52.0,20230512,22073.0,13430.8,lose
156,Samsung,LG,4,0,8.0,2.0,0,5.0,4.0,백정현,이지강,18:30,금,대구,13765,05,2023,0,0.0,18.4,27.0,20230512,12076.0,10756.0,win
157,Kiwoom,NC,7,4,8.0,4.0,0,4.4,6.4,임창민,김시훈,18:30,금,고척,3866,05,2023,0,0.0,18.7,52.0,20230512,7623.0,8039.8,win
158,KT,Lotte,0,5,10.0,4.0,0,3.2,3.0,한현희,엄상백,17:00,토,수원,18700,05,2023,0,0.0,16.3,48.0,20230513,10937.0,7190.2,win
159,SSG,Hanhwa,8,5,1.0,9.0,0,3.8,4.2,송영진,문동주,17:00,토,문학,23000,05,2023,0,0.0,16.4,38.0,20230513,14395.0,11520.6,lose
160,Doosan,KIA,5,1,7.0,8.0,0,3.6,4.0,최승용,A. 메디나,17:00,토,잠실,23750,05,2023,0,0.0,18.6,38.0,20230513,20563.0,15513.2,win
161,Samsung,LG,4,7,7.0,2.0,0,5.6,3.6,C. 켈리,허윤동,17:00,토,대구,21817,05,2023,0,0.0,19.0,27.0,20230513,13765.0,11666.4,win
162,Kiwoom,NC,9,2,7.0,4.0,0,5.6,6.6,E. 요키시,송명기,17:00,토,고척,6573,05,2023,0,0.0,17.9,38.0,20230513,3866.0,8315.2,win
163,KT,Lotte,3,8,10.0,3.0,0,2.8,3.6,D. 스트레일리,배제성,14:00,일,수원,15470,05,2023,0,0.0,15.9,34.0,20230514,18700.0,8013.8,lose
164,SSG,Hanhwa,3,3,1.0,9.0,0,4.0,4.0,김광현,김민우,14:00,일,문학,20757,05,2023,0,0.0,17.0,25.0,20230514,23000.0,11915.4,win
165,Doosan,KIA,8,4,6.0,8.0,0,4.4,2.2,,,14:00,일,잠실,23750,05,2023,0,0.0,19.3,25.0,20230514,23750.0,18296.4,win
166,Samsung,LG,5,8,7.0,2.0,0,3.6,2.8,A. 플럿코,김태훈,14:00,일,대구,18569,05,2023,0,0.0,20.3,27.0,20230514,21817.0,14335.2,lose
167,Kiwoom,NC,4,6,6.0,4.0,0,6.2,6.8,E. 페디,A. 후라도,14:00,일,고척,5634,05,2023,0,0.0,18.6,25.0,20230514,6573.0,9025.0,win
168,LG,KT,7,12,2.0,10.0,0,3.4,2.6,W. 벤자민,김진성,18:30,화,잠실,8567,05,2023,0,0.0,24.8,62.0,20230516,11773.0,16363.8,lose
169,NC,SSG,5,3,4.0,1.0,0,4.8,4.6,최성영,K. 맥카티,18:30,화,창원,4113,05,2023,0,0.0,21.0,55.25,20230516,4874.0,9968.4,lose
170,Samsung,KIA,2,8,7.0,8.0,0,2.8,2.4,최지민,김태훈,18:30,화,대구,9112,05,2023,0,0.0,24.6,58.0,20230516,18569.0,15924.2,win
171,Kiwoom,Doosan,1,4,6.0,5.0,0,6.2,5.0,최원준,최원태,18:30,화,고척,5662,05,2023,0,0.0,23.9,62.0,20230516,5634.0,6951.8,lose
172,Hanhwa,Lotte,1,3,9.0,3.0,0,4.4,4.8,김원중,강재민,18:30,화,대전,6138,05,2023,0,0.0,22.3,55.25,20230516,6007.0,7175.8,win
173,LG,KT,7,3,2.0,10.0,0,4.6,3.6,임찬규,B. 슐서,18:30,수,잠실,9838,05,2023,0,0.0,24.0,37.0,20230517,8567.0,13327.2,lose
174,NC,SSG,0,4,4.0,1.0,0,4.2,4.2,오원석,구창모,18:30,수,창원,4344,05,2023,0,0.0,21.5,37.0,20230517,4113.0,8268.4,win
175,Samsung,KIA,6,7,8.0,8.0,0,3.0,3.4,윤영철,A. 수아레즈,18:30,수,대구,10979,05,2023,0,0.0,24.7,51.0,20230517,9112.0,15067.8,lose
176,Kiwoom,Doosan,6,9,6.0,5.0,0,4.2,5.8,김명신,정찬헌,18:30,수,고척,5232,05,2023,0,0.0,23.2,37.0,20230517,5662.0,5871.6,lose
177,Hanhwa,Lotte,2,1,9.0,3.0,0,3.6,4.8,윤대경,구승민,18:30,수,대전,6269,05,2023,0,0.0,21.6,39.0,20230517,6138.0,6315.0,lose
178,LG,KT,9,5,2.0,10.0,0,5.8,4.0,김진성,고영표,18:30,목,잠실,9155,05,2023,0,4.0,21.7,33.0,20230518,9838.0,10544.8,win
179,Kiwoom,Doosan,7,3,7.0,5.0,0,5.4,6.4,안우진,김동주,18:30,목,고척,5742,05,2023,0,0.0,22.2,33.0,20230518,5232.0,5393.4,lose
180,Hanhwa,Lotte,3,7,9.0,3.0,0,3.2,3.6,한현희,장민재,18:30,목,대전,6116,05,2023,0,0.0,17.2,33.0,20230518,6269.0,5858.6,win
181,KIA,Kiwoom,10,1,6.0,5.0,0,4.2,5.4,이의리,E. 요키시,18:30,금,광주,11290,05,2023,0,0.0,20.1,19.0,20230519,8898.0,9800.4,win
182,KT,Doosan,6,1,9.0,4.0,0,4.6,5.8,엄상백,최승용,18:30,금,수원,6817,05,2023,0,0.0,19.9,27.0,20230519,15470.0,10555.0,even
183,LG,Hanhwa,3,1,1.0,8.0,0,7.6,2.8,C. 켈리,문동주,18:30,금,잠실,19798,05,2023,0,0.0,22.7,24.0,20230519,9155.0,10291.6,win
184,NC,Samsung,4,5,4.0,7.0,0,3.4,4.2,백정현,이용준,18:30,금,창원,8493,05,2023,0,1.5,18.9,21.5,20230519,4344.0,6111.2,win
185,Lotte,SSG,7,5,2.0,1.0,0,4.8,4.0,박세웅,박종훈,18:30,금,사직,19011,05,2023,0,4.0,17.4,21.5,20230519,13350.0,14752.2,win
186,KIA,Kiwoom,3,2,7.0,7.0,0,6.0,3.8,A. 메디나,A. 후라도,17:00,토,광주,19030,05,2023,0,0.0,20.1,20.0,20230520,11290.0,10280.0,win
187,KT,Doosan,0,6,10.0,5.0,0,5.8,5.0,R. 알칸타라,배제성,17:00,토,수원,13253,05,2023,0,0.0,19.9,33.0,20230520,6817.0,11171.6,win
188,LG,Hanhwa,1,1,1.0,9.0,0,6.8,2.0,A. 플럿코,이태양,17:00,토,잠실,23750,05,2023,0,0.0,21.6,28.0,20230520,19798.0,11826.2,win
189,NC,Samsung,14,3,5.0,8.0,0,3.4,4.4,E. 페디,최하늘,17:00,토,창원,14870,05,2023,0,0.0,18.5,25.75,20230520,8493.0,5152.6,lose
190,Lotte,SSG,0,5,3.0,2.0,0,5.2,4.6,김광현,D. 스트레일리,17:00,토,사직,22990,05,2023,0,0.0,18.3,25.75,20230520,19011.0,15685.8,win
191,KIA,Kiwoom,0,1,5.0,6.0,0,6.4,3.4,최원태,양현종,14:00,일,광주,14617,05,2023,0,0.0,18.0,62.333333333333336,20230521,19030.0,11323.0,win
192,KT,Doosan,7,3,9.0,4.0,0,5.2,4.6,W. 벤자민,최원준,14:00,일,수원,10521,05,2023,0,0.0,16.4,57.0,20230521,13253.0,13035.4,lose
193,LG,Hanhwa,4,1,1.0,8.0,0,5.4,1.6,김윤식,F. 페냐,14:00,일,잠실,22054,05,2023,0,0.0,18.6,89.0,20230521,23750.0,14221.6,even
194,NC,Samsung,1,2,4.0,7.0,0,5.8,4.2,오승환,류진욱,14:00,일,창원,10910,05,2023,0,0.0,21.6,62.333333333333336,20230521,14870.0,7338.8,win
195,Lotte,SSG,3,6,2.0,1.0,0,3.6,4.0,K. 맥카티,C. 반즈,14:00,일,사직,22990,05,2023,0,0.0,22.0,62.333333333333336,20230521,22990.0,15685.8,lose
196,KT,Kiwoom,1,3,9.0,6.0,0,4.2,3.4,정찬헌,B. 슐서,18:30,화,수원,4203,05,2023,0,0.0,18.1,59.0,20230523,10521.0,12952.2,win
197,SSG,LG,1,9,1.0,1.0,0,4.6,4.8,임찬규,오원석,18:30,화,문학,12508,05,2023,0,0.0,18.9,67.0,20230523,20757.0,14676.8,win
198,Doosan,Samsung,7,5,4.0,7.0,0,4.4,3.6,장원준,원태인,18:30,화,잠실,10733,05,2023,0,0.0,20.9,67.0,20230523,23750.0,20192.2,win
199,Lotte,NC,2,0,2.0,4.0,0,3.6,4.8,나균안,신민혁,18:30,화,사직,15047,05,2023,0,0.0,17.6,131.0,20230523,22990.0,17955.2,lose
200,Hanhwa,KIA,9,5,8.0,6.0,0,1.6,5.6,R. 산체스,S. 앤더슨,18:30,화,대전,6376,05,2023,0,0.0,17.2,82.2,20230523,6116.0,6079.0,lose
201,KT,Kiwoom,4,1,10.0,6.0,0,3.8,2.8,고영표,안우진,18:30,수,수원,5173,05,2023,0,0.0,18.3,41.0,20230524,4203.0,10052.8,lose
202,SSG,LG,5,3,2.0,1.0,0,4.2,5.2,R. 엘리아스,이지강,18:30,수,문학,16829,05,2023,0,0.0,18.7,40.0,20230524,12508.0,15637.8,lose
203,Doosan,Samsung,1,6,4.0,8.0,0,4.0,4.2,이승현,정철원,18:30,수,잠실,11108,05,2023,0,0.0,21.3,40.0,20230524,10733.0,20173.8,win
204,Lotte,NC,1,3,3.0,5.0,0,3.8,3.8,최성영,한현희,18:30,수,사직,14244,05,2023,0,0.0,17.5,41.25,20230524,15047.0,18677.6,win
205,Hanhwa,KIA,2,4,9.0,7.0,0,3.0,5.0,최지민,강재민,18:30,수,대전,7004,05,2023,0,0.0,18.6,41.25,20230524,6376.0,6181.2,win
206,KT,Kiwoom,3,0,9.0,6.0,0,3.6,1.6,엄상백,E. 요키시,18:30,목,수원,5235,05,2023,0,0.0,19.6,36.0,20230525,5173.0,7993.4,win
207,SSG,LG,3,8,1.0,1.0,0,4.4,4.0,C. 켈리,송영진,18:30,목,문학,17575,05,2023,0,0.0,19.9,37.0,20230525,16829.0,17497.8,win
208,Doosan,Samsung,4,3,4.0,7.0,0,3.6,4.2,박정수,홍정우,18:30,목,잠실,11005,05,2023,0,0.0,22.0,37.0,20230525,11108.0,17980.8,lose
209,Lotte,NC,11,1,2.0,4.0,0,2.6,4.4,박세웅,이용준,18:30,목,사직,15221,05,2023,0,0.0,18.5,32.6,20230525,14244.0,18856.4,lose
210,Hanhwa,KIA,4,3,8.0,6.0,0,2.8,4.4,윤대경,장현식,18:30,목,대전,8186,05,2023,0,0.0,19.8,29.0,20230525,7004.0,6380.6,lose
211,KIA,LG,3,5,7.0,1.0,0,3.0,5.0,A. 플럿코,A. 메디나,18:30,금,광주,10954,05,2023,0,0.0,20.9,29.0,20230526,14617.0,12463.2,lose
212,NC,Hanhwa,11,0,5.0,9.0,0,3.8,3.4,E. 페디,김민우,18:30,금,창원,5952,05,2023,0,0.0,20.4,29.4,20230526,10910.0,8546.0,lose
213,Doosan,SSG,3,14,4.0,2.0,0,4.2,4.0,박종훈,R. 알칸타라,18:30,금,잠실,10428,05,2023,0,0.5,21.9,35.0,20230526,11005.0,16069.2,lose
214,Samsung,KT,1,4,8.0,10.0,0,3.8,3.0,배제성,양창섭,18:30,금,대구,12874,05,2023,0,0.0,21.3,25.0,20230526,10979.0,14848.4,lose
215,Kiwoom,Lotte,0,2,7.0,3.0,0,1.4,3.4,D. 스트레일리,A. 후라도,18:30,금,고척,11692,05,2023,0,0.5,21.9,35.0,20230526,5742.0,5768.6,win
216,KIA,LG,6,3,7.0,1.0,1,3.0,5.8,양현종,김윤식,14:00,토,광주,17931,05,2023,0,0.0,22.6,26.0,20230527,10954.0,12957.8,lose
217,NC,Hanhwa,0,5,5.0,10.0,1,3.2,3.2,F. 페냐,이재학,14:00,토,창원,9558,05,2023,0,0.0,22.6,29.0,20230527,5952.0,8913.8,win
218,Samsung,KT,2,5,8.0,10.0,1,3.4,3.8,W. 벤자민,D. 뷰캐넌,14:00,토,대구,17305,05,2023,0,0.0,23.1,30.0,20230527,12874.0,14670.2,lose
219,Kiwoom,Lotte,5,6,7.0,3.0,1,1.0,3.8,C. 반즈,최원태,14:00,토,고척,16000,05,2023,0,26.0,19.8,26.0,20230527,11692.0,6792.4,lose
220,KIA,LG,1,7,6.0,1.0,0,4.2,5.6,임찬규,S. 앤더슨,14:00,일,광주,17015,05,2023,0,2.0,22.7,13.0,20230528,17931.0,14764.4,win
221,Samsung,KT,6,4,8.0,10.0,0,3.4,3.4,원태인,B. 슐서,14:00,일,대구,14523,05,2023,0,6.5,21.9,16.0,20230528,17305.0,13767.8,lose
222,Kiwoom,Lotte,7,5,7.0,3.0,0,1.8,4.4,정찬헌,나균안,14:00,일,고척,16000,05,2023,0,48.0,19.2,11.0,20230528,16000.0,8865.6,lose
223,KIA,KT,6,1,7.0,10.0,0,3.4,4.0,이의리,고영표,18:30,화,광주,5352,05,2023,0,5.5,21.4,15.0,20230530,17015.0,15909.4,even
224,LG,Lotte,3,1,1.0,3.0,0,5.2,5.0,유영찬,한현희,18:30,화,잠실,20330,05,2023,0,0.0,24.3,34.0,20230530,22054.0,16919.0,win
225,NC,Doosan,5,0,5.0,5.0,0,3.0,3.6,T. 와이드너,최원준,18:30,화,창원,3180,05,2023,0,4.0,20.3,24.75,20230530,9558.0,9956.6,win
226,SSG,Samsung,3,2,2.0,8.0,0,5.8,3.6,K. 맥카티,A. 수아레즈,18:30,화,문학,10232,05,2023,0,0.0,23.1,34.0,20230530,17575.0,18133.8,win
227,Hanhwa,Kiwoom,7,1,10.0,7.0,0,4.0,2.6,R. 산체스,안우진,18:30,화,대전,4486,05,2023,0,0.0,20.8,24.75,20230530,8186.0,6790.2,win
228,KIA,KT,7,1,6.0,10.0,0,3.8,3.4,윤영철,엄상백,18:30,수,광주,7244,05,2023,0,1.5,22.1,18.0,20230531,5352.0,13173.8,win
229,LG,Lotte,1,7,1.0,3.0,0,5.2,5.0,박세웅,C. 켈리,18:30,수,잠실,21269,05,2023,0,0.0,23.6,31.0,20230531,20330.0,19017.4,win
230,NC,Doosan,2,3,4.0,5.0,0,4.0,3.0,곽빈,이용준,18:30,수,창원,4180,05,2023,0,0.0,20.9,31.0,20230531,3180.0,8894.0,win
231,SSG,Samsung,2,3,2.0,8.0,0,5.2,2.8,백정현,R. 엘리아스,18:30,수,문학,10745,05,2023,0,0.0,21.8,31.0,20230531,10232.0,15580.2,win
232,Hanhwa,Kiwoom,3,15,9.0,7.0,0,3.6,2.6,E. 요키시,장민재,18:30,수,대전,4384,05,2023,0,0.0,21.1,23.0,20230531,4486.0,6433.6,win
233,LG,Lotte,6,1,1.0,3.0,0,3.8,4.2,A. 플럿코,C. 반즈,18:30,목,잠실,22020,06,2023,0,0.0,23.6,38.0,20230601,21269.0,21440.2,lose
234,SSG,Samsung,14,2,2.0,8.0,0,5.4,2.8,문승원,양창섭,18:30,목,문학,9028,06,2023,0,0.0,21.7,38.0,20230601,10745.0,13577.8,lose
235,Hanhwa,Kiwoom,7,3,9.0,7.0,0,3.8,5.6,문동주,A. 후라도,18:30,목,대전,5040,06,2023,0,0.0,20.8,32.0,20230601,4384.0,6087.2,lose
236,KT,Doosan,1,10,10.0,5.0,0,3.0,2.2,R. 알칸타라,배제성,18:30,금,수원,5157,06,2023,0,0.0,18.1,35.0,20230602,5235.0,7677.0,win
237,LG,NC,2,9,1.0,5.0,0,4.0,3.8,최성영,김윤식,18:30,금,잠실,10238,06,2023,0,0.0,21.4,29.0,20230602,22020.0,21884.6,lose
238,SSG,Kiwoom,3,2,2.0,7.0,0,7.2,6.2,노경은,임창민,18:30,금,문학,12533,06,2023,0,0.0,18.8,29.0,20230602,9028.0,12881.8,lose
239,Lotte,KIA,14,2,3.0,6.0,0,4.0,4.6,D. 스트레일리,양현종,18:30,금,사직,18996,06,2023,0,0.5,22.2,29.0,20230602,15221.0,18098.4,win
240,Hanhwa,Samsung,7,8,9.0,8.0,0,4.4,3.0,D. 뷰캐넌,김민우,18:30,금,대전,6675,06,2023,0,0.0,21.3,29.0,20230602,5040.0,5820.0,win
241,KT,Doosan,13,3,10.0,5.0,0,2.4,4.0,박영현,김동주,17:00,토,수원,12155,06,2023,0,0.0,20.0,34.0,20230603,5157.0,6057.8,lose
242,LG,NC,3,7,1.0,5.0,0,3.8,5.4,E. 페디,임찬규,17:00,토,잠실,18890,06,2023,0,0.0,22.9,38.0,20230603,10238.0,19182.2,lose
243,SSG,Kiwoom,2,1,2.0,8.0,0,7.2,5.6,노경은,양현,17:00,토,문학,19071,06,2023,0,0.0,20.6,38.0,20230603,12533.0,12022.6,win
244,Lotte,KIA,6,5,3.0,6.0,0,5.6,4.4,김원중,최지민,17:00,토,사직,22990,06,2023,0,0.0,21.0,45.0,20230603,18996.0,17299.6,win
245,Hanhwa,Samsung,2,7,9.0,8.0,0,5.8,4.2,홍정우,정우람,17:00,토,대전,12000,06,2023,0,0.0,20.6,24.0,20230603,6675.0,5754.2,lose
246,KT,Doosan,5,2,9.0,4.0,0,4.0,3.8,주권,최승용,17:00,일,수원,10239,06,2023,0,0.0,19.8,40.0,20230604,12155.0,6384.6,win
247,LG,NC,1,3,1.0,3.0,0,3.0,4.6,이재학,이지강,17:00,일,잠실,15096,06,2023,0,0.0,22.6,39.0,20230604,18890.0,18549.4,lose
248,SSG,Kiwoom,3,4,1.0,7.0,0,4.8,4.4,김성진,최민준,17:00,일,문학,17007,06,2023,0,0.0,20.3,39.0,20230604,19071.0,12321.8,win
249,Lotte,KIA,0,6,2.0,6.0,0,5.8,4.2,이의리,한현희,14:00,일,사직,22990,06,2023,0,0.0,22.3,34.0,20230604,22990.0,17299.6,win
250,Hanhwa,Samsung,10,5,8.0,6.0,0,5.2,4.4,김범수,A. 수아레즈,17:00,일,대전,12000,06,2023,0,0.0,21.1,22.0,20230604,12000.0,6517.0,lose
251,KIA,SSG,1,2,5.0,1.0,1,5.2,4.8,R. 엘리아스,윤영철,14:00,화,광주,15130,06,2023,0,0.0,20.6,19.0,20230606,7244.0,11699.2,lose
252,Doosan,Hanhwa,4,1,4.0,8.0,1,3.6,5.8,장원준,장민재,14:00,화,잠실,21146,06,2023,0,0.0,21.0,22.0,20230606,10428.0,13404.8,lose
253,Lotte,KT,1,4,2.0,9.0,1,5.6,4.2,고영표,박세웅,17:00,화,사직,20441,06,2023,0,0.0,20.5,27.0,20230606,22990.0,18888.2,lose
254,Samsung,NC,9,6,7.0,3.0,1,5.0,5.2,백정현,T. 와이드너,17:00,화,대구,14639,06,2023,0,0.0,23.6,23.0,20230606,14523.0,12958.6,lose
255,Kiwoom,LG,1,9,7.0,1.0,1,5.0,2.6,C. 켈리,E. 요키시,14:00,화,고척,14903,06,2023,0,0.0,20.7,22.0,20230606,16000.0,10933.2,win
256,KIA,SSG,8,9,6.0,1.0,0,4.2,4.8,이로운,양현종,18:30,수,광주,7569,06,2023,0,0.0,20.8,21.0,20230607,15130.0,12534.4,lose
257,Doosan,Hanhwa,6,3,4.0,9.0,0,4.4,5.4,이형범,김범수,18:30,수,잠실,8497,06,2023,0,0.0,21.9,37.0,20230607,21146.0,12884.0,win
258,Lotte,KT,2,3,2.0,9.0,0,4.4,4.8,손동현,김도규,18:30,수,사직,10066,06,2023,0,0.0,22.9,28.8,20230607,20441.0,20127.6,lose
259,Samsung,NC,0,4,6.0,3.0,0,6.2,5.4,이용준,홍정우,18:30,수,대구,7119,06,2023,0,0.0,23.7,32.0,20230607,14639.0,14064.0,win
260,Kiwoom,LG,5,5,7.0,1.0,0,2.2,4.2,A. 후라도,A. 플럿코,18:30,수,고척,5390,06,2023,0,0.0,21.1,37.0,20230607,14903.0,12867.4,lose
261,KIA,SSG,4,5,7.0,1.0,0,4.4,3.8,이로운,최지민,18:30,목,광주,6646,06,2023,0,0.0,21.8,13.0,20230608,7569.0,10462.0,lose
262,Doosan,Hanhwa,2,1,5.0,10.0,0,5.0,4.6,R. 알칸타라,김민우,18:30,목,잠실,8509,06,2023,0,0.0,21.4,22.0,20230608,8497.0,12436.8,win
263,Lotte,KT,6,7,3.0,9.0,0,4.6,5.2,이상동,윤명준,18:30,목,사직,10504,06,2023,0,0.0,21.4,28.0,20230608,10066.0,19096.6,lose
264,Samsung,NC,1,7,7.0,4.0,0,5.8,5.8,최성영,황동재,18:30,목,대구,5989,06,2023,0,0.0,24.0,28.0,20230608,7119.0,13292.0,lose
265,Kiwoom,LG,13,0,8.0,2.0,0,2.6,4.0,최원태,김윤식,18:30,목,고척,6076,06,2023,0,0.5,20.4,22.0,20230608,5390.0,12797.0,even
266,KT,Kiwoom,3,2,9.0,8.0,0,6.4,4.8,손동현,이명종,18:30,금,수원,5033,06,2023,0,0.0,21.4,32.0,20230609,10239.0,7591.8,win
267,NC,SSG,5,2,4.0,1.0,0,5.4,4.2,E. 페디,오원석,18:30,금,창원,5110,06,2023,0,0.0,22.6,39.0,20230609,4180.0,6756.0,lose
268,Doosan,KIA,3,7,5.0,8.0,0,3.4,4.8,이준영,김동주,18:30,금,잠실,16250,06,2023,0,2.5,23.6,26.2,20230609,8509.0,11917.0,win
269,Samsung,Lotte,1,5,8.0,3.0,0,4.4,3.0,나균안,원태인,18:30,금,대구,15893,06,2023,0,0.0,24.7,23.0,20230609,5989.0,11915.0,win
270,Hanhwa,LG,6,5,10.0,2.0,0,3.4,3.6,박상원,고우석,18:30,금,대전,6005,06,2023,0,0.0,21.9,18.0,20230609,12000.0,8019.8,win
271,KT,Kiwoom,2,5,9.0,8.0,0,4.4,5.0,안우진,이선우,17:00,토,수원,9622,06,2023,0,0.0,22.5,38.0,20230610,5033.0,7563.8,win
272,NC,SSG,7,0,4.0,1.0,0,5.0,4.2,이재학,K. 맥카티,17:00,토,창원,11026,06,2023,0,0.0,23.3,28.0,20230610,5110.0,5596.0,win
273,Doosan,KIA,3,6,5.0,6.0,0,3.4,5.2,이의리,최승용,17:00,토,잠실,22233,06,2023,0,0.0,23.7,34.0,20230610,16250.0,12966.0,lose
274,Samsung,Lotte,9,7,8.0,3.0,0,3.2,2.8,A. 수아레즈,한현희,17:00,토,대구,24000,06,2023,0,0.0,25.0,30.0,20230610,15893.0,11632.6,lose
275,Hanhwa,LG,7,0,10.0,2.0,0,4.2,4.0,R. 산체스,이민호,17:00,토,대전,11072,06,2023,0,1.0,22.0,24.0,20230610,6005.0,8344.0,win
276,KT,Kiwoom,5,14,9.0,8.0,0,3.8,5.2,장재영,주권,17:00,일,수원,6806,06,2023,0,0.0,20.9,33.0,20230611,9622.0,8441.2,lose
277,NC,SSG,8,4,4.0,1.0,0,5.8,3.6,김시훈,안상현,17:00,일,창원,7210,06,2023,0,0.5,23.0,22.0,20230611,11026.0,6610.8,win
278,Doosan,KIA,3,2,5.0,6.0,0,3.6,5.2,곽빈,윤영철,17:00,일,잠실,18623,06,2023,0,14.0,22.6,24.0,20230611,22233.0,15327.0,lose
279,Samsung,Lotte,6,4,8.0,4.0,0,4.0,4.2,홍정우,김도규,17:00,일,대구,18496,06,2023,0,0.0,24.4,21.0,20230611,24000.0,13528.0,win
280,Hanhwa,LG,7,13,10.0,2.0,0,3.6,3.8,유영찬,김기중,17:00,일,대전,7601,06,2023,0,0.0,22.4,20.0,20230611,11072.0,9550.4,win
281,LG,Samsung,2,1,2.0,8.0,0,4.6,3.4,함덕주,최채흥,18:30,화,잠실,11103,06,2023,0,0.0,23.2,27.0,20230613,15096.0,17502.6,lose
282,NC,Doosan,4,11,3.0,5.0,0,6.2,3.4,장원준,이용준,18:30,화,창원,3699,06,2023,0,6.5,23.5,27.0,20230613,7210.0,6141.2,lose
283,SSG,KT,8,1,1.0,9.0,0,4.0,4.0,R. 엘리아스,엄상백,18:30,화,문학,6568,06,2023,0,0.0,20.8,27.0,20230613,17007.0,13676.8,win
284,Lotte,Hanhwa,7,5,4.0,10.0,0,4.8,4.8,진승현,문동주,18:30,화,사직,16007,06,2023,0,0.0,23.1,27.0,20230613,10504.0,17398.2,lose
285,Kiwoom,KIA,1,0,8.0,8.0,0,7.8,5.4,A. 후라도,양현종,18:30,화,고척,7834,06,2023,0,0.0,22.5,27.0,20230613,6076.0,11673.8,lose
286,LG,Samsung,3,2,2.0,8.0,0,4.0,3.6,유영찬,D. 뷰캐넌,18:30,수,잠실,11725,06,2023,0,0.0,22.1,26.0,20230614,11103.0,15469.4,win
287,NC,Doosan,5,4,4.0,5.0,0,6.2,4.4,이용찬,홍건희,18:30,수,창원,3154,06,2023,0,5.5,21.8,37.0,20230614,3699.0,6245.0,lose
288,SSG,KT,4,14,1.0,9.0,0,3.8,3.6,배제성,박종훈,18:30,수,문학,6579,06,2023,0,0.0,20.8,26.0,20230614,6568.0,12841.4,win
289,Lotte,Hanhwa,4,8,4.0,10.0,0,5.8,5.2,한승주,D. 스트레일리,18:30,수,사직,10803,06,2023,0,5.5,21.4,37.0,20230614,16007.0,16001.6,win
290,Kiwoom,KIA,2,1,6.0,8.0,0,7.0,3.8,최원태,S. 앤더슨,18:30,수,고척,8016,06,2023,0,1.0,22.1,26.0,20230614,7834.0,10040.6,win
291,LG,Samsung,9,3,1.0,7.0,0,4.6,3.8,이정용,홍정우,18:30,목,잠실,12023,06,2023,0,0.0,23.5,30.0,20230615,11725.0,13410.4,win
292,NC,Doosan,10,3,2.0,4.0,0,5.8,4.8,조민석,최원준,18:30,목,창원,3633,06,2023,0,0.0,21.2,42.0,20230615,3154.0,6039.8,win
293,SSG,KT,3,7,1.0,8.0,0,3.6,5.0,고영표,오원석,18:30,목,문학,6736,06,2023,0,0.0,21.5,30.0,20230615,6579.0,12351.6,lose
294,Lotte,Hanhwa,4,5,3.0,9.0,0,5.4,6.6,박상원,김도규,18:30,목,사직,12594,06,2023,0,0.0,20.6,42.0,20230615,10803.0,13564.2,lose
295,Kiwoom,KIA,4,8,5.0,7.0,0,4.8,3.2,장현식,이명종,18:30,목,고척,8528,06,2023,0,0.0,22.6,30.0,20230615,8016.0,8443.8,win
296,KIA,NC,13,11,7.0,3.0,0,3.4,6.8,임기영,임정호,18:30,금,광주,10170,06,2023,0,0.0,23.2,22.0,20230616,6646.0,8388.2,win
297,KT,Samsung,7,6,9.0,8.0,0,5.8,4.2,김재윤,이승현,18:30,금,수원,6998,06,2023,0,0.0,21.5,38.0,20230616,6806.0,8771.0,win
